subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
15	2.000	1.000	1.000	1000.000	84.562	87.046	87.700	8,	88.257,	nan	nan	8.000	90.715	321.000	-321.000	428.000	-321.000	1.484	0.654	2.797	
15	2.000	1.000	2.000	1000.000	93.523	96.003	96.908	8,	97.001,	nan	nan	8.000	99.920	-428.000	321.000	-321.000	428.000	1.489	0.905	3.698	
15	2.000	1.000	3.000	1000.000	103.628	106.552	107.472	8,9,8,	107.884,108.629,109.169,	nan	nan	8.000	110.489	-214.000	428.000	-107.000	214.000	1.932	0.920	3.897	
15	2.000	1.000	4.000	1000.000	114.396	117.137	118.857	8,	118.895,	nan	nan	8.000	121.874	-214.000	214.000	-107.000	321.000	1.749	1.720	2.309	
15	2.000	1.000	5.000	1000.000	124.192	126.105	128.013	9,8,	128.891,129.043,	nan	nan	8.000	131.026	-428.000	321.000	-321.000	107.000	0.920	1.908	2.476	
15	2.000	1.000	6.000	1000.000	133.527	135.728	136.266	8,	136.795,	nan	nan	8.000	139.278	-107.000	428.000	-214.000	321.000	1.223	0.539	2.585	
15	2.000	1.000	7.000	1000.000	141.873	144.205	145.553	8,	145.915,	nan	nan	8.000	148.566	-107.000	214.000	-321.000	321.000	1.339	1.349	2.823	
15	2.000	1.000	8.000	1000.000	151.399	154.126	154.968	9,	155.207,	nan	nan	9.000	157.985	-107.000	214.000	-428.000	321.000	1.735	0.842	4.000	
15	2.000	1.000	9.000	1000.000	161.996	164.293	165.091	9,	165.375,	nan	nan	9.000	168.109	-214.000	214.000	-428.000	107.000	1.305	0.799	3.704	
15	2.000	1.000	10.000	1000.000	171.829	174.149	175.358	9,	175.451,	nan	nan	9.000	178.374	-321.000	214.000	-214.000	107.000	1.334	1.209	3.357	
15	2.000	1.000	11.000	1000.000	181.743	183.301	184.929	9,	185.144,	nan	nan	9.000	187.942	-107.000	321.000	-428.000	107.000	0.568	1.629	2.862	
15	2.000	1.000	12.000	1000.000	190.822	193.391	195.164	8,	195.558,	nan	nan	8.000	198.177	-321.000	321.000	-214.000	428.000	1.585	1.773	2.662	
15	2.000	1.000	13.000	1000.000	200.860	202.346	203.367	9,	203.821,	nan	nan	9.000	206.378	-428.000	428.000	-107.000	214.000	0.505	1.021	3.087	
