subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
9	2.000	1.000	1.000	1000.000	71.717	73.206	74.636	8,	75.283,	nan	nan	8.000	77.658	321.000	-428.000	428.000	-428.000	0.500	1.431	3.614	
9	2.000	1.000	2.000	1000.000	81.282	83.218	83.992	8,	84.277,	nan	nan	8.000	87.011	-428.000	428.000	-107.000	107.000	0.944	0.775	3.055	
9	2.000	1.000	3.000	1000.000	90.075	93.014	93.683	9,	94.060,	nan	nan	9.000	96.701	-321.000	321.000	-428.000	428.000	1.947	0.669	3.376	
9	2.000	1.000	4.000	1000.000	100.087	101.951	102.836	9,	103.239,	nan	nan	9.000	105.848	-214.000	428.000	-107.000	107.000	0.871	0.886	2.354	
9	2.000	1.000	5.000	1000.000	108.212	110.524	112.263	9,	113.220,	nan	nan	9.000	115.275	-321.000	214.000	-107.000	107.000	1.320	1.740	3.241	
9	2.000	1.000	6.000	1000.000	118.526	121.485	123.007	9,	123.385,	nan	nan	9.000	126.026	-428.000	428.000	-321.000	107.000	1.966	1.523	3.132	
9	2.000	1.000	7.000	1000.000	129.168	130.862	132.254	8,	132.626,	nan	nan	8.000	135.273	-321.000	321.000	-107.000	214.000	0.703	1.392	2.682	
9	2.000	1.000	8.000	1000.000	137.965	140.956	141.909	9,	142.606,	nan	nan	9.000	144.922	-107.000	321.000	-428.000	107.000	2.000	0.953	2.810	
9	2.000	1.000	9.000	1000.000	147.743	149.360	150.622	8,	151.260,	nan	nan	8.000	153.634	-214.000	214.000	-428.000	107.000	0.625	1.262	2.547	
9	2.000	1.000	10.000	1000.000	156.192	158.961	159.702	9,8,	160.564,161.488,	nan	nan	8.000	162.714	-214.000	428.000	-107.000	214.000	1.778	0.741	3.183	
9	2.000	1.000	11.000	1000.000	165.926	167.438	168.314	8,	168.898,	nan	nan	8.000	171.326	-428.000	214.000	-321.000	321.000	0.539	0.876	2.019	
9	2.000	1.000	12.000	1000.000	173.364	175.518	177.392	8,9,	178.037,179.013,	nan	nan	9.000	180.405	-428.000	321.000	-321.000	428.000	1.170	1.875	2.733	
9	2.000	1.000	13.000	1000.000	183.151	185.132	186.162	8,	187.058,	nan	nan	8.000	189.175	-214.000	428.000	-321.000	107.000	0.992	1.031	2.514	
9	2.000	1.000	14.000	1000.000	191.726	193.336	195.041	8,	195.718,	nan	nan	8.000	198.060	321.000	107.000	428.000	107.000	0.645	1.706	2.932	
9	2.000	1.000	15.000	1000.000	201.023	203.262	203.964	8,	204.758,	nan	nan	8.000	206.982	-428.000	214.000	-214.000	321.000	1.267	0.703	2.302	
9	2.000	1.000	16.000	1000.000	209.324	211.886	212.666	9,	213.497,	nan	nan	9.000	215.679	-107.000	321.000	-428.000	428.000	1.600	0.780	3.576	
9	2.000	1.000	17.000	1000.000	219.291	221.326	222.983	8,9,	223.341,223.869,	nan	nan	9.000	225.995	-214.000	428.000	-321.000	214.000	1.069	1.658	3.460	
9	2.000	1.000	18.000	1000.000	229.484	231.666	233.386	8,	233.724,	nan	nan	8.000	236.404	-321.000	321.000	-214.000	428.000	1.209	1.720	3.068	
9	2.000	1.000	19.000	1000.000	239.531	241.876	242.549	9,	243.200,	nan	nan	9.000	245.561	-321.000	428.000	-214.000	107.000	1.402	0.674	2.572	
9	2.000	1.000	20.000	1000.000	248.193	249.747	251.703	8,9,8,	252.049,253.310,253.666,	nan	nan	8.000	254.716	-214.000	107.000	-321.000	214.000	0.611	1.957	3.080	
9	2.000	1.000	21.000	1000.000	257.842	259.303	260.468	8,9,	261.290,261.809,	8.000	263.481	9.000	263.481	-107.000	214.000	-428.000	107.000	0.505	1.166	3.447	
9	2.000	1.000	22.000	1000.000	266.963	269.544	270.468	8,	270.882,	nan	nan	8.000	273.481	-107.000	428.000	-214.000	214.000	1.614	0.924	3.871	
9	2.000	1.000	23.000	1000.000	277.390	279.963	280.868	8,9,	281.374,282.634,	8.000	283.887	9.000	283.887	-107.000	428.000	-321.000	107.000	1.609	0.905	2.296	
9	2.000	1.000	24.000	1000.000	286.199	288.712	290.605	8,	290.937,	nan	nan	8.000	293.618	-214.000	107.000	-321.000	321.000	1.527	1.894	2.945	
9	2.000	1.000	25.000	1000.000	296.596	298.152	300.113	8,	300.392,	nan	nan	8.000	303.125	-428.000	321.000	-321.000	107.000	0.587	1.961	2.534	
9	2.000	1.000	26.000	1000.000	305.683	308.603	309.605	9,	309.989,	nan	nan	9.000	312.622	-321.000	214.000	-428.000	107.000	1.942	1.002	2.997	
9	2.000	1.000	27.000	1000.000	315.635	317.589	318.185	8,	318.782,	nan	nan	8.000	321.202	-214.000	428.000	-107.000	428.000	0.968	0.596	3.910	
9	2.000	1.000	28.000	1000.000	325.132	327.193	328.286	8,9,	329.150,329.613,	nan	nan	9.000	331.304	-107.000	428.000	-214.000	107.000	1.079	1.093	2.939	
9	2.000	1.000	29.000	1000.000	334.266	337.110	338.483	9,	339.035,	nan	nan	9.000	341.501	-107.000	214.000	-428.000	321.000	1.865	1.373	3.653	
9	2.000	1.000	30.000	1000.000	345.171	346.675	347.696	8,	347.997,	nan	nan	8.000	350.714	-428.000	428.000	-107.000	214.000	0.519	1.021	2.887	
9	2.000	1.000	31.000	1000.000	353.618	355.745	356.891	9,	358.487,	nan	nan	9.000	359.903	-214.000	214.000	-321.000	321.000	1.141	1.146	2.051	
9	2.000	1.000	32.000	1000.000	361.971	364.619	365.804	9,	366.394,	nan	nan	9.000	368.816	-214.000	428.000	-428.000	107.000	1.662	1.185	2.553	
9	2.000	1.000	33.000	1000.000	371.385	373.397	375.189	9,	375.556,	nan	nan	9.000	378.202	-428.000	428.000	-214.000	107.000	1.026	1.793	3.170	
9	2.000	1.000	34.000	1000.000	381.396	383.979	384.542	8,	385.199,	9.000	387.554	8.000	387.554	-107.000	428.000	-214.000	321.000	1.605	0.563	3.093	
9	2.000	1.000	35.000	1000.000	390.664	393.539	395.447	9,	396.097,	nan	nan	9.000	398.466	-321.000	214.000	-214.000	107.000	1.889	1.908	3.383	
9	2.000	1.000	36.000	1000.000	401.865	403.606	404.815	8,	404.844,	nan	nan	8.000	407.833	-214.000	214.000	-321.000	428.000	0.756	1.209	2.842	
9	2.000	1.000	37.000	1000.000	410.692	413.417	413.927	9,	414.824,	nan	nan	9.000	416.938	-107.000	214.000	-321.000	321.000	1.740	0.510	2.431	
9	2.000	1.000	38.000	1000.000	419.386	421.763	423.271	9,	423.553,	nan	nan	9.000	426.284	-214.000	214.000	-107.000	321.000	1.392	1.508	2.695	
9	2.000	1.000	39.000	1000.000	429.338	431.498	433.416	9,	433.790,	nan	nan	9.000	436.433	-107.000	428.000	-428.000	107.000	1.518	1.918	3.003	
9	2.000	1.000	40.000	1000.000	439.454	441.252	442.721	9,8,	443.634,444.123,	nan	nan	8.000	445.740	-214.000	-428.000	-107.000	-428.000	0.814	1.469	3.209	
9	2.000	1.000	41.000	1000.000	448.963	451.579	453.053	9,	453.248,	nan	nan	9.000	456.071	-107.000	214.000	-321.000	107.000	1.629	1.474	2.804	
9	2.000	1.000	42.000	1000.000	458.890	460.912	462.598	8,	462.789,	nan	nan	8.000	465.610	-428.000	214.000	-321.000	428.000	1.035	1.686	3.524	
9	2.000	1.000	43.000	1000.000	469.152	471.929	472.993	8,9,	473.832,474.274,	nan	nan	9.000	476.011	-321.000	107.000	-428.000	214.000	1.793	1.064	2.823	
9	2.000	1.000	44.000	1000.000	478.851	480.988	482.515	8,9,	483.007,484.342,	nan	nan	9.000	485.526	-107.000	321.000	-321.000	107.000	1.151	1.527	3.235	
