subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
19	2.000	1.000	1.000	1321.000	88.043	90.155	91.764	9,	92.300,	nan	nan	9.000	94.780	321.000	-321.000	428.000	-321.000	1.113	1.609	3.402	
19	2.000	1.000	2.000	1321.000	98.193	100.977	101.525	9,	102.553,	nan	nan	9.000	104.537	-321.000	214.000	-107.000	107.000	1.793	0.548	2.199	
19	2.000	1.000	3.000	1321.000	106.747	109.599	110.991	8,	111.661,	nan	nan	8.000	114.002	-214.000	107.000	-321.000	321.000	1.860	1.392	2.096	
19	2.000	1.000	4.000	1321.000	116.109	118.942	119.460	9,	120.504,	nan	nan	9.000	122.473	-107.000	321.000	-428.000	428.000	1.841	0.519	3.196	
19	2.000	1.000	5.000	1321.000	125.679	127.388	128.852	9,	130.854,	nan	nan	9.000	131.873	-214.000	214.000	-428.000	107.000	0.717	1.465	2.637	
19	2.000	1.000	6.000	1321.000	134.519	136.706	137.408	8,	138.769,	nan	nan	8.000	140.420	-321.000	214.000	-214.000	107.000	1.195	0.703	3.215	
19	2.000	1.000	7.000	1321.000	143.645	145.953	147.586	8,	147.717,	nan	nan	8.000	150.605	-321.000	321.000	-214.000	428.000	1.315	1.633	2.855	
19	2.000	1.000	8.000	1321.000	153.470	155.290	156.200	9,	156.625,	nan	nan	9.000	159.218	-214.000	107.000	-321.000	214.000	0.828	0.910	2.842	
19	2.000	1.000	9.000	1321.000	162.071	164.609	165.225	8,	166.817,	nan	nan	8.000	168.237	-428.000	428.000	-107.000	107.000	1.547	0.616	2.283	
19	2.000	1.000	10.000	1321.000	170.539	172.413	173.414	9,	174.296,	nan	nan	9.000	176.427	-107.000	428.000	-214.000	107.000	0.891	1.002	2.161	
19	2.000	1.000	11.000	1321.000	178.605	180.625	181.699	9,	181.789,	nan	nan	9.000	184.712	-107.000	214.000	-428.000	107.000	1.035	1.074	3.788	
19	2.000	1.000	12.000	1321.000	188.519	191.391	192.310	8,	192.783,	nan	nan	8.000	195.323	-428.000	321.000	-321.000	428.000	1.889	0.920	3.068	
19	2.000	1.000	13.000	1321.000	198.402	200.408	201.747	9,	202.311,	nan	nan	9.000	204.766	-428.000	428.000	-321.000	107.000	1.016	1.339	3.254	
19	2.000	1.000	14.000	1321.000	208.037	209.735	210.500	8,	210.867,	nan	nan	8.000	213.512	321.000	107.000	428.000	107.000	0.712	0.765	2.489	
19	2.000	1.000	15.000	1321.000	216.019	218.058	218.972	9,	219.329,	nan	nan	9.000	221.985	-214.000	428.000	-321.000	107.000	1.055	0.915	2.714	
19	2.000	1.000	16.000	1321.000	224.709	226.697	228.359	9,	228.448,	nan	nan	9.000	231.377	-214.000	428.000	-107.000	107.000	0.997	1.662	2.534	
19	2.000	1.000	17.000	1321.000	233.942	236.417	237.244	9,	237.812,	nan	nan	9.000	240.257	-214.000	214.000	-321.000	321.000	1.503	0.828	2.765	
19	2.000	1.000	18.000	1321.000	243.045	244.746	246.630	9,	246.679,	nan	nan	9.000	249.642	-321.000	428.000	-214.000	107.000	0.722	1.884	3.119	
19	2.000	1.000	19.000	1321.000	252.779	254.644	256.345	8,	256.905,	nan	nan	8.000	259.359	-214.000	214.000	-107.000	321.000	0.881	1.701	2.302	
19	2.000	1.000	20.000	1321.000	261.679	263.959	264.970	9,	265.437,	nan	nan	9.000	267.982	-214.000	428.000	-428.000	107.000	1.296	1.011	2.167	
19	2.000	1.000	21.000	1321.000	270.168	271.849	273.521	9,	274.196,	nan	nan	9.000	276.533	-428.000	428.000	-107.000	214.000	0.698	1.672	3.961	
19	2.000	1.000	22.000	1321.000	280.518	282.252	282.911	9,	283.838,	nan	nan	9.000	285.928	-107.000	214.000	-428.000	321.000	0.756	0.659	3.235	
19	2.000	1.000	23.000	1321.000	289.190	291.321	293.161	8,	293.379,	nan	nan	8.000	296.180	-428.000	214.000	-321.000	321.000	1.156	1.841	3.633	
