subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
3	2.000	1.000	21.000	786.000	297.781	299.841	301.821	nan	nan	8,	302.243,	8.000	304.823	-321.000	321.000	-107.000	214.000	1.074	1.981	3.267	
3	2.000	1.000	22.000	786.000	308.122	310.055	310.907	nan	nan	9,	312.671,	9.000	313.908	-214.000	214.000	-321.000	428.000	0.963	0.852	3.370	
3	2.000	1.000	23.000	786.000	317.293	319.677	321.156	nan	nan	8,	321.832,	8.000	324.158	-428.000	214.000	-321.000	321.000	1.397	1.479	3.003	
3	2.000	1.000	24.000	786.000	327.182	329.450	330.171	nan	nan	9,	330.575,	9.000	333.175	-214.000	428.000	-428.000	107.000	1.286	0.722	2.084	
3	2.000	1.000	25.000	786.000	335.279	337.620	339.180	nan	nan	8,	339.557,	8.000	342.184	-428.000	214.000	-214.000	321.000	1.359	1.561	3.222	
3	2.000	1.000	26.000	786.000	345.429	348.167	348.980	nan	nan	9,	349.679,	9.000	351.982	-107.000	214.000	-428.000	321.000	1.759	0.814	3.151	
3	2.000	1.000	27.000	786.000	355.171	358.034	359.590	nan	nan	8,	359.841,	8.000	362.594	-214.000	321.000	-107.000	321.000	1.899	1.556	3.955	
3	2.000	1.000	28.000	786.000	366.571	368.920	369.747	nan	nan	9,	370.147,	9.000	372.752	-107.000	428.000	-214.000	214.000	1.368	0.828	3.402	
3	2.000	1.000	29.000	786.000	376.178	377.806	378.305	nan	nan	9,	378.923,	9.000	381.307	-107.000	428.000	-428.000	107.000	0.650	0.500	2.502	
3	2.000	1.000	30.000	786.000	383.831	385.707	386.988	nan	nan	8,	388.173,	8.000	389.989	-321.000	428.000	-214.000	107.000	0.895	1.281	3.563	
3	2.000	1.000	31.000	786.000	393.576	395.281	396.104	nan	nan	8,	397.689,	8.000	399.105	-428.000	428.000	-214.000	107.000	0.727	0.823	3.601	
3	2.000	1.000	32.000	786.000	402.728	404.537	406.122	nan	nan	9,	407.199,	9.000	409.123	-214.000	428.000	-107.000	214.000	0.828	1.585	2.444	
3	2.000	1.000	33.000	786.000	411.600	413.865	415.334	nan	nan	9,	415.649,	9.000	418.339	-107.000	321.000	-428.000	107.000	1.296	1.469	2.392	
3	2.000	1.000	34.000	786.000	420.753	422.291	422.882	nan	nan	9,	423.863,	9.000	425.884	-107.000	428.000	-214.000	107.000	0.558	0.592	2.051	
3	2.000	1.000	35.000	786.000	427.960	429.751	430.921	nan	nan	9,	431.331,	9.000	433.923	-321.000	321.000	-428.000	428.000	0.814	1.170	3.453	
3	2.000	1.000	36.000	786.000	437.396	440.287	441.018	nan	nan	9,	442.994,	9.000	444.019	-214.000	107.000	-321.000	214.000	1.908	0.732	3.884	
3	2.000	1.000	37.000	786.000	447.931	449.864	451.222	nan	nan	9,	451.525,	9.000	454.227	-321.000	214.000	-428.000	107.000	0.958	1.359	2.354	
3	2.000	1.000	38.000	786.000	456.597	458.165	460.063	nan	nan	8,	460.435,	8.000	463.067	-321.000	214.000	-214.000	107.000	0.582	1.899	3.074	
3	2.000	1.000	39.000	786.000	466.163	468.405	469.069	nan	nan	9,	470.207,	9.000	472.071	-428.000	428.000	-321.000	107.000	1.262	0.664	2.984	
3	2.000	1.000	40.000	786.000	475.077	476.586	478.228	nan	nan	9,	479.340,	9.000	481.230	-214.000	-428.000	-107.000	-428.000	0.529	1.643	3.916	
3	2.000	1.000	41.000	786.000	485.166	487.208	488.730	nan	nan	8,	488.934,	8.000	491.735	-321.000	214.000	-214.000	321.000	1.059	1.523	2.489	
3	2.000	1.000	42.000	786.000	494.249	496.074	497.456	nan	nan	8,	497.770,	8.000	500.458	-321.000	214.000	-107.000	428.000	0.847	1.383	2.579	
3	2.000	1.000	43.000	786.000	503.054	504.727	505.535	nan	nan	8,	506.363,	8.000	508.537	-321.000	214.000	-428.000	428.000	0.688	0.809	3.659	
3	2.000	1.000	44.000	786.000	512.220	514.793	516.055	nan	nan	9,	516.492,	9.000	519.057	-107.000	214.000	-321.000	107.000	1.595	1.262	3.749	
3	2.000	1.000	45.000	786.000	522.832	525.780	526.617	nan	nan	9,	526.800,	9.000	529.621	-214.000	321.000	-321.000	107.000	1.971	0.838	2.514	
3	2.000	1.000	46.000	786.000	532.171	535.118	536.457	nan	nan	8,	536.687,	8.000	539.461	-428.000	428.000	-214.000	321.000	1.981	1.339	3.801	
3	2.000	1.000	47.000	786.000	543.288	546.018	546.744	nan	nan	8,	548.319,	8.000	549.746	-321.000	214.000	-428.000	321.000	1.754	0.727	2.148	
3	2.000	1.000	48.000	786.000	551.917	554.090	555.926	nan	nan	9,	556.355,	9.000	558.931	-107.000	428.000	-428.000	214.000	1.195	1.836	2.688	
3	2.000	1.000	49.000	786.000	561.640	563.372	565.043	nan	nan	9,	565.216,	9.000	568.047	-107.000	107.000	-428.000	214.000	0.751	1.672	2.482	
3	2.000	1.000	50.000	786.000	570.560	573.489	574.726	nan	nan	8,	575.087,	8.000	577.728	-428.000	214.000	-107.000	321.000	1.957	1.238	2.270	
3	2.000	1.000	51.000	786.000	580.024	582.161	583.046	nan	nan	8,	584.090,	8.000	586.048	-428.000	428.000	-214.000	214.000	1.161	0.886	3.235	
3	2.000	1.000	52.000	786.000	589.303	590.997	592.225	nan	nan	8,	592.645,	8.000	595.226	-428.000	214.000	-321.000	428.000	0.712	1.228	2.424	
3	2.000	1.000	53.000	786.000	597.673	600.205	600.714	nan	nan	8,	601.736,	8.000	603.716	214.000	-107.000	428.000	-107.000	1.551	0.510	3.550	
3	2.000	1.000	54.000	786.000	607.308	609.983	611.886	nan	nan	8,	612.487,	8.000	614.888	-214.000	214.000	-107.000	428.000	1.715	1.904	2.733	
3	2.000	1.000	55.000	786.000	617.645	619.475	620.457	nan	nan	8,	621.489,	8.000	623.459	-428.000	214.000	-214.000	107.000	0.852	0.982	2.907	
3	2.000	1.000	56.000	786.000	626.391	628.586	630.461	nan	nan	8,	631.205,	8.000	633.462	-214.000	107.000	-107.000	321.000	1.219	1.875	2.212	
3	2.000	1.000	57.000	786.000	635.692	638.194	639.345	nan	nan	9,8,	639.882,640.827,	8.000	642.346	-214.000	107.000	-428.000	428.000	1.518	1.151	2.592	
3	2.000	1.000	58.000	786.000	644.963	646.913	648.579	nan	nan	8,	648.845,	8.000	651.583	-428.000	321.000	-214.000	107.000	0.973	1.667	2.077	
3	2.000	1.000	59.000	786.000	653.713	656.243	657.061	nan	nan	9,	657.328,	9.000	660.065	-321.000	428.000	-428.000	321.000	1.580	0.818	3.704	
3	2.000	1.000	60.000	786.000	663.818	665.980	666.938	nan	nan	8,	667.642,	8.000	669.939	-321.000	214.000	-107.000	321.000	1.209	0.958	2.283	
3	2.000	1.000	61.000	786.000	672.252	674.318	675.358	nan	nan	9,	676.076,	9.000	678.359	-214.000	107.000	-428.000	214.000	1.093	1.040	2.360	
3	2.000	1.000	62.000	786.000	680.746	682.231	682.789	nan	nan	8,	683.347,	8.000	685.791	-428.000	107.000	-107.000	214.000	0.510	0.558	2.913	
3	2.000	1.000	63.000	786.000	688.728	690.486	691.038	nan	nan	9,	692.556,	9.000	694.040	-107.000	107.000	-214.000	214.000	0.780	0.553	2.019	
3	2.000	1.000	64.000	786.000	696.087	698.796	699.411	nan	nan	9,	701.189,	9.000	702.413	-214.000	214.000	-428.000	428.000	1.735	0.616	2.379	
3	2.000	1.000	65.000	786.000	704.816	707.780	709.379	nan	nan	9,	709.606,	9.000	712.383	-214.000	428.000	-428.000	214.000	1.986	1.600	2.238	
3	2.000	1.000	66.000	786.000	714.644	716.195	717.447	nan	nan	8,	717.907,	8.000	720.452	214.000	321.000	428.000	321.000	0.572	1.252	3.228	
3	2.000	1.000	67.000	786.000	723.782	725.621	726.280	nan	nan	9,	727.833,	9.000	729.281	-107.000	321.000	-214.000	428.000	0.939	0.659	3.241	
3	2.000	1.000	68.000	786.000	732.550	734.729	735.407	nan	nan	9,	736.801,	9.000	738.408	-214.000	428.000	-321.000	321.000	1.204	0.678	3.408	
3	2.000	1.000	69.000	786.000	741.890	743.680	745.164	nan	nan	9,	745.804,	9.000	748.165	-107.000	214.000	-428.000	428.000	0.862	1.484	3.466	
3	2.000	1.000	70.000	786.000	751.682	753.635	754.955	nan	nan	9,	755.474,	9.000	757.957	-321.000	107.000	-428.000	214.000	1.002	1.320	2.405	
3	2.000	1.000	71.000	786.000	760.384	763.214	764.278	nan	nan	9,	764.682,	9.000	767.280	-107.000	428.000	-321.000	214.000	1.850	1.064	2.791	
3	2.000	1.000	72.000	786.000	770.101	772.600	773.635	nan	nan	9,	774.577,	9.000	776.637	-214.000	107.000	-428.000	321.000	1.527	1.035	3.569	
3	2.000	1.000	73.000	786.000	780.239	782.379	783.346	nan	nan	9,	784.740,	9.000	786.348	-107.000	321.000	-321.000	107.000	1.170	0.968	2.650	
3	2.000	1.000	74.000	786.000	789.041	791.609	793.020	nan	nan	9,	793.390,	9.000	796.022	-107.000	428.000	-321.000	321.000	1.609	1.412	3.595	
3	2.000	1.000	75.000	786.000	799.644	802.204	803.895	nan	nan	8,	805.426,	8.000	806.897	-107.000	214.000	-214.000	321.000	1.585	1.691	3.646	
3	2.000	1.000	76.000	786.000	810.569	812.542	813.915	nan	nan	9,	814.357,	9.000	816.917	-214.000	428.000	-428.000	321.000	0.997	1.373	2.122	
3	2.000	1.000	77.000	786.000	819.065	821.308	822.333	nan	nan	8,	822.738,	8.000	825.337	-214.000	107.000	-107.000	428.000	1.267	1.026	2.315	
3	2.000	1.000	78.000	786.000	827.682	829.945	830.647	nan	nan	8,	831.918,	8.000	833.649	-428.000	428.000	-321.000	214.000	1.291	0.703	3.100	
3	2.000	1.000	79.000	786.000	836.776	838.574	839.865	nan	nan	8,	839.914,	8.000	842.869	-321.000	321.000	-107.000	321.000	0.823	1.291	3.537	
3	2.000	1.000	80.000	786.000	846.439	849.148	850.955	nan	nan	9,	851.283,	9.000	853.958	-107.000	107.000	-321.000	214.000	1.740	1.807	3.023	
3	2.000	1.000	81.000	786.000	857.009	858.661	859.826	nan	nan	9,	861.177,	9.000	862.828	-321.000	428.000	-428.000	107.000	0.678	1.166	2.810	
3	2.000	1.000	82.000	786.000	865.668	868.240	870.085	nan	nan	9,	871.703,	9.000	873.087	-107.000	321.000	-214.000	107.000	1.600	1.846	3.125	
3	2.000	1.000	83.000	786.000	876.244	878.269	880.211	nan	nan	9,	880.457,	9.000	883.215	-321.000	428.000	-428.000	214.000	1.055	1.942	3.743	
3	2.000	1.000	84.000	786.000	886.993	889.367	890.662	nan	nan	8,	891.194,	8.000	893.664	-428.000	321.000	-321.000	214.000	1.407	1.296	2.386	
3	2.000	1.000	85.000	786.000	896.076	897.643	899.411	nan	nan	8,	900.676,	8.000	902.413	-428.000	214.000	-321.000	107.000	0.592	1.768	2.965	
3	2.000	1.000	86.000	786.000	905.417	908.341	909.477	nan	nan	8,	909.915,	8.000	912.482	-214.000	321.000	-107.000	107.000	1.961	1.137	2.006	
3	2.000	1.000	87.000	786.000	914.512	916.285	917.923	nan	nan	8,	918.231,	8.000	920.927	-428.000	107.000	-214.000	321.000	0.794	1.638	2.617	
3	2.000	1.000	88.000	786.000	923.572	925.968	926.829	nan	nan	nan	nan	nan	nan	-107.000	321.000	-428.000	214.000	1.421	0.862	3.788	
3	2.000	1.000	89.000	786.000	933.661	936.290	938.107	nan	nan	8,	938.414,	8.000	941.109	-321.000	214.000	-214.000	428.000	1.658	1.817	3.949	
3	2.000	1.000	90.000	786.000	945.088	946.821	948.372	nan	nan	8,8,	948.514,948.903,	8.000	951.374	-428.000	107.000	-107.000	321.000	0.760	1.551	2.572	
3	2.000	1.000	91.000	786.000	953.980	955.501	957.207	nan	nan	8,	957.361,	8.000	960.211	-214.000	321.000	-107.000	214.000	0.553	1.706	3.910	
3	2.000	1.000	92.000	786.000	964.160	965.821	967.676	nan	nan	8,	968.451,	8.000	970.678	-321.000	-214.000	-107.000	-214.000	0.698	1.855	2.553	
3	2.000	1.000	93.000	786.000	973.270	975.220	976.786	nan	nan	8,8,	977.347,977.844,	8.000	979.787	-428.000	321.000	-107.000	107.000	0.987	1.566	2.682	
3	2.000	1.000	94.000	786.000	982.500	984.994	986.414	nan	nan	9,9,	986.893,987.436,	9.000	989.416	-107.000	321.000	-321.000	428.000	1.523	1.421	2.656	
3	2.000	1.000	95.000	786.000	992.106	994.977	996.779	nan	nan	8,8,8,	997.103,997.493,997.991,	8.000	999.781	-321.000	107.000	-107.000	321.000	1.904	1.802	2.135	
3	2.000	1.000	96.000	786.000	1001.946	1004.354	1004.901	nan	nan	8,8,	1005.866,1006.606,	8.000	1007.903	-214.000	428.000	-107.000	321.000	1.436	0.548	2.740	
3	2.000	1.000	97.000	786.000	1010.670	1013.597	1014.993	nan	nan	8,8,	1015.335,1016.641,	8.000	1017.995	-428.000	214.000	-214.000	428.000	1.952	1.397	2.174	
3	2.000	1.000	98.000	786.000	1020.201	1022.853	1024.529	nan	nan	9,9,	1024.707,1025.032,	9.000	1027.530	-214.000	321.000	-428.000	214.000	1.682	1.677	2.624	
3	2.000	1.000	99.000	786.000	1030.177	1033.152	1034.900	nan	nan	8,8,	1035.247,1035.702,	8.000	1037.902	-428.000	428.000	-321.000	321.000	1.995	1.749	2.759	
3	2.000	1.000	100.000	786.000	1040.698	1042.746	1043.723	nan	nan	8,	1044.170,	8.000	1046.725	-321.000	428.000	-107.000	321.000	1.084	0.977	4.000	
3	2.000	1.000	101.000	786.000	1050.755	1053.602	1054.873	nan	nan	8,	1056.159,	8.000	1057.875	-428.000	107.000	-214.000	214.000	1.875	1.272	3.814	
3	2.000	1.000	102.000	786.000	1061.740	1064.570	1065.147	nan	nan	8,	1065.951,	8.000	1068.148	-428.000	321.000	-214.000	428.000	1.879	0.577	2.199	
3	2.000	1.000	103.000	786.000	1070.371	1072.332	1073.444	nan	nan	8,	1074.274,	8.000	1076.446	-321.000	428.000	-107.000	214.000	0.982	1.113	2.302	
3	2.000	1.000	104.000	786.000	1078.781	1080.989	1081.884	nan	nan	9,	1082.546,	9.000	1084.885	-214.000	321.000	-428.000	107.000	1.238	0.895	3.016	
3	2.000	1.000	105.000	786.000	1087.947	1090.605	1091.408	nan	nan	8,	1091.943,	8.000	1094.409	214.000	-321.000	321.000	-321.000	1.701	0.804	3.974	
3	2.000	1.000	106.000	786.000	1098.412	1099.905	1101.394	nan	nan	9,9,	1101.732,1102.106,	9.000	1104.395	-214.000	321.000	-321.000	214.000	0.519	1.489	3.608	
3	2.000	1.000	107.000	786.000	1108.045	1110.393	1112.277	nan	nan	8,8,	1112.529,1112.946,	8.000	1115.278	-321.000	107.000	-107.000	214.000	1.387	1.884	3.871	
3	2.000	1.000	108.000	786.000	1119.183	1120.792	1121.533	nan	nan	8,	1123.075,	8.000	1124.534	-214.000	107.000	-107.000	214.000	0.640	0.741	3.080	
3	2.000	1.000	109.000	786.000	1127.648	1129.320	1130.687	nan	nan	9,	1131.119,	9.000	1133.689	-107.000	428.000	-428.000	321.000	0.703	1.368	3.318	
3	2.000	1.000	110.000	786.000	1137.040	1139.117	1140.335	nan	nan	9,	1141.021,	9.000	1143.337	-107.000	107.000	-214.000	321.000	1.108	1.219	3.556	
3	2.000	1.000	111.000	786.000	1146.928	1148.482	1149.179	nan	nan	8,8,	1150.136,1150.953,	8.000	1152.181	-321.000	428.000	-107.000	107.000	0.587	0.698	3.428	
3	2.000	1.000	112.000	786.000	1155.644	1158.153	1158.753	nan	nan	8,	1160.337,	8.000	1161.755	-321.000	107.000	-214.000	214.000	1.542	0.601	3.312	
3	2.000	1.000	113.000	786.000	1165.107	1166.858	1167.642	nan	nan	8,	1168.369,	8.000	1170.644	-321.000	321.000	-107.000	107.000	0.789	0.785	2.559	
3	2.000	1.000	114.000	786.000	1173.245	1176.095	1177.250	nan	nan	9,	1177.779,	9.000	1180.252	-321.000	321.000	-428.000	107.000	1.889	1.156	3.891	
3	2.000	1.000	115.000	786.000	1184.175	1185.659	1187.278	nan	nan	9,	1188.099,	9.000	1190.279	-107.000	214.000	-321.000	428.000	0.514	1.619	2.096	
3	2.000	1.000	116.000	786.000	1192.412	1194.722	1196.712	nan	nan	8,	1197.036,	8.000	1199.714	-428.000	428.000	-107.000	321.000	1.344	1.990	3.987	
3	2.000	1.000	117.000	786.000	1203.732	1206.187	1208.172	nan	nan	9,	1208.423,	9.000	1211.177	-107.000	107.000	-321.000	321.000	1.484	1.986	3.621	
3	2.000	1.000	118.000	786.000	1214.833	1216.729	1217.648	nan	nan	8,	1217.929,	8.000	1220.653	214.000	107.000	321.000	107.000	0.929	0.920	3.035	
3	2.000	1.000	119.000	786.000	1223.742	1226.069	1227.644	nan	nan	8,	1228.434,	8.000	1230.646	-321.000	321.000	-214.000	214.000	1.378	1.576	2.373	
3	2.000	1.000	120.000	786.000	1233.050	1235.669	1237.297	nan	nan	9,	1237.874,	9.000	1240.298	-214.000	107.000	-321.000	428.000	1.648	1.629	2.585	
3	2.000	1.000	121.000	786.000	1242.916	1244.829	1246.337	nan	nan	9,	1246.760,	9.000	1249.342	-107.000	321.000	-214.000	214.000	0.944	1.508	2.154	
3	2.000	1.000	122.000	786.000	1251.527	1254.209	1255.041	nan	nan	8,	1255.807,	8.000	1258.043	-321.000	321.000	-214.000	107.000	1.711	0.833	3.344	
3	2.000	1.000	123.000	786.000	1261.434	1263.844	1264.426	nan	nan	8,8,	1265.162,1265.969,	8.000	1267.427	-428.000	321.000	-214.000	214.000	1.455	0.582	3.138	
3	2.000	1.000	124.000	786.000	1270.596	1272.574	1273.898	nan	nan	9,	1274.349,	9.000	1276.902	-107.000	107.000	-321.000	428.000	1.006	1.325	3.093	
3	2.000	1.000	125.000	786.000	1280.039	1282.868	1284.313	nan	nan	9,	1284.801,	9.000	1287.314	-214.000	321.000	-428.000	428.000	1.870	1.445	2.630	
3	2.000	1.000	126.000	786.000	1289.978	1291.765	1293.152	nan	nan	8,	1293.525,	8.000	1296.156	-321.000	428.000	-214.000	214.000	0.818	1.387	3.904	
3	2.000	1.000	127.000	786.000	1300.093	1301.967	1302.471	nan	nan	9,	1303.501,	9.000	1305.473	-321.000	107.000	-428.000	428.000	0.905	0.505	3.286	
3	2.000	1.000	128.000	786.000	1308.790	1310.927	1312.584	nan	nan	8,	1312.929,	8.000	1315.586	-214.000	321.000	-107.000	428.000	1.166	1.658	2.547	
3	2.000	1.000	129.000	786.000	1318.166	1320.059	1321.991	nan	nan	8,	1322.401,	8.000	1324.996	-428.000	321.000	-107.000	214.000	0.924	1.932	2.637	
3	2.000	1.000	130.000	786.000	1327.666	1330.480	1331.915	nan	nan	8,	1332.672,	8.000	1334.917	-428.000	214.000	-107.000	428.000	1.846	1.436	2.990	
3	2.000	1.000	131.000	786.000	1337.941	1339.863	1340.719	nan	nan	8,	1341.869,	8.000	1343.721	-321.000	428.000	-214.000	428.000	0.953	0.857	2.257	
3	2.000	1.000	132.000	786.000	1346.013	1348.875	1349.818	nan	nan	8,	1350.424,	8.000	1352.820	-107.000	107.000	-214.000	428.000	1.894	0.944	3.820	
3	2.000	1.000	133.000	786.000	1356.672	1358.774	1359.384	nan	nan	9,	1359.852,	9.000	1362.389	-321.000	321.000	-428.000	214.000	1.132	0.611	3.723	
3	2.000	1.000	134.000	786.000	1366.266	1368.579	1370.106	nan	nan	9,	1370.522,	9.000	1373.110	-214.000	321.000	-321.000	428.000	1.465	1.527	2.045	
3	2.000	1.000	135.000	786.000	1375.186	1377.834	1379.482	nan	nan	9,9,	1379.874,1381.451,	9.000	1382.483	-107.000	321.000	-321.000	214.000	1.677	1.648	3.640	
3	2.000	1.000	136.000	786.000	1386.160	1388.156	1388.800	nan	nan	8,	1389.244,	8.000	1391.804	-428.000	107.000	-214.000	428.000	1.031	0.645	3.350	
3	2.000	1.000	137.000	786.000	1395.251	1397.574	1398.917	nan	nan	8,	1399.566,	8.000	1401.919	-321.000	107.000	-107.000	428.000	1.416	1.344	3.994	
3	2.000	1.000	138.000	786.000	1405.966	1408.779	1409.911	nan	nan	9,	1410.956,	9.000	1412.912	-214.000	214.000	-321.000	107.000	1.865	1.132	3.505	
3	2.000	1.000	139.000	786.000	1416.460	1419.183	1420.184	nan	nan	9,	1420.597,	9.000	1423.189	-214.000	214.000	-428.000	321.000	1.764	1.002	2.367	
3	2.000	1.000	140.000	786.000	1425.591	1427.660	1428.295	nan	nan	8,	1429.096,	8.000	1431.296	-321.000	107.000	-214.000	428.000	1.103	0.635	3.254	
3	2.000	1.000	141.000	786.000	1434.613	1437.181	1438.438	nan	nan	8,	1438.904,	8.000	1441.440	-321.000	428.000	-214.000	321.000	1.629	1.257	2.322	
3	2.000	1.000	142.000	786.000	1443.798	1445.915	1446.853	nan	nan	9,	1447.280,	9.000	1449.855	-107.000	214.000	-214.000	107.000	1.151	0.939	2.669	
3	2.000	1.000	143.000	786.000	1452.566	1454.542	1455.307	nan	nan	8,9,	1456.142,1456.889,	9.000	1458.309	-107.000	214.000	-214.000	428.000	1.016	0.765	2.032	
3	2.000	1.000	144.000	786.000	1460.380	1462.470	1463.245	nan	nan	8,	1464.211,	8.000	1466.247	-321.000	-428.000	-214.000	-428.000	1.127	0.775	3.434	
3	2.000	1.000	145.000	786.000	1469.717	1471.207	1471.774	nan	nan	8,	1473.069,	8.000	1474.776	-321.000	107.000	-428.000	321.000	0.524	0.568	3.833	
3	2.000	1.000	146.000	786.000	1478.647	1480.839	1481.831	nan	nan	9,	1482.238,	9.000	1484.833	-107.000	107.000	-428.000	428.000	1.228	0.992	2.347	
3	2.000	1.000	147.000	786.000	1487.217	1488.688	1489.920	nan	nan	8,	1490.474,	8.000	1492.922	-428.000	107.000	-321.000	321.000	0.505	1.233	2.495	
3	2.000	1.000	148.000	786.000	1495.459	1497.484	1498.543	nan	nan	8,	1500.167,	8.000	1501.544	-428.000	107.000	-321.000	428.000	1.064	1.059	2.469	
3	2.000	1.000	149.000	786.000	1504.074	1506.504	1507.187	nan	nan	8,	1507.665,	8.000	1510.191	-321.000	107.000	-214.000	321.000	1.489	0.683	2.521	
3	2.000	1.000	150.000	786.000	1512.757	1514.258	1515.862	nan	nan	8,	1516.247,	8.000	1518.864	-428.000	107.000	-321.000	214.000	0.543	1.605	3.576	
3	2.000	1.000	151.000	786.000	1522.471	1524.882	1525.912	nan	nan	9,	1526.265,	9.000	1528.917	-107.000	107.000	-428.000	321.000	1.441	1.031	2.785	
3	2.000	1.000	152.000	786.000	1531.739	1534.530	1536.260	nan	nan	8,8,	1536.624,1537.666,	8.000	1539.261	-321.000	321.000	-107.000	428.000	1.826	1.730	3.473	
3	2.000	1.000	153.000	786.000	1542.772	1545.712	1547.606	nan	nan	8,	1548.008,	8.000	1550.610	-214.000	214.000	-107.000	107.000	1.976	1.894	2.232	
3	2.000	1.000	154.000	786.000	1552.881	1555.627	1556.160	nan	nan	8,	1556.604,	8.000	1559.164	-428.000	321.000	-107.000	428.000	1.783	0.534	3.177	
3	2.000	1.000	155.000	786.000	1562.373	1564.075	1565.259	nan	nan	8,	1565.616,	8.000	1568.261	-428.000	107.000	-107.000	428.000	0.732	1.185	3.852	
3	2.000	1.000	156.000	786.000	1572.153	1573.678	1574.626	nan	nan	8,	1574.989,	8.000	1577.628	-428.000	214.000	-107.000	107.000	0.563	0.949	2.945	
3	2.000	2.000	157.000	786.000	47.451	50.393	51.100	nan	nan	8,	51.731,	8.000	54.102	321.000	-214.000	428.000	-214.000	1.942	0.707	2.778	
3	2.000	2.000	157.000	786.000	8.219	11.161	11.868	nan	nan	8,9,	11.905,12.368,	9.000	14.869	321.000	-428.000	428.000	-428.000	1.942	0.707	2.399	
3	2.000	2.000	157.000	786.000	37.395	40.337	41.043	nan	nan	8,	41.480,	8.000	44.045	321.000	-321.000	428.000	-321.000	1.942	0.707	3.441	
3	2.000	2.000	158.000	786.000	46.829	49.605	50.683	nan	nan	9,	51.300,	9.000	53.684	-214.000	428.000	-107.000	107.000	1.778	1.079	2.695	
