subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
10	2.000	1.000	1.000	1000.000	76.132	77.645	78.251	8,9,	78.646,79.686,	8.000	81.266	9.000	81.266	321.000	-214.000	428.000	-214.000	0.524	0.606	3.460	
10	2.000	1.000	2.000	1000.000	84.737	86.498	88.131	8,	88.195,	nan	nan	8.000	91.145	-428.000	214.000	-321.000	321.000	0.770	1.633	3.775	
10	2.000	1.000	3.000	1000.000	94.936	97.338	98.118	9,	98.551,	nan	nan	9.000	101.130	-214.000	214.000	-321.000	321.000	1.416	0.780	3.871	
10	2.000	1.000	4.000	1000.000	105.011	107.372	109.009	9,	109.238,	nan	nan	9.000	112.028	-428.000	321.000	-321.000	107.000	1.368	1.638	3.756	
10	2.000	1.000	5.000	1000.000	115.817	118.693	119.454	9,	119.545,	nan	nan	9.000	122.466	-107.000	428.000	-214.000	214.000	1.908	0.760	2.206	
10	2.000	1.000	6.000	1000.000	124.681	126.810	127.643	8,	128.009,	nan	nan	8.000	130.655	-428.000	214.000	-214.000	321.000	1.137	0.833	2.675	
10	2.000	1.000	7.000	1000.000	133.340	135.117	136.953	9,8,	137.427,138.852,	9.000	139.966	8.000	139.966	-321.000	428.000	-214.000	107.000	0.785	1.836	2.887	
10	2.000	1.000	8.000	1000.000	142.864	145.065	145.690	9,	145.730,	nan	nan	9.000	148.706	-214.000	428.000	-107.000	214.000	1.209	0.625	3.505	
10	2.000	1.000	9.000	1000.000	152.222	154.736	156.002	8,	156.450,	nan	nan	8.000	159.015	-321.000	214.000	-107.000	107.000	1.523	1.267	2.605	
10	2.000	1.000	10.000	1000.000	161.629	164.255	165.059	8,	165.361,	nan	nan	8.000	168.072	-428.000	321.000	-321.000	428.000	1.633	0.804	3.376	
10	2.000	1.000	11.000	1000.000	171.471	173.442	174.728	9,	175.213,	nan	nan	9.000	177.745	-214.000	214.000	-428.000	107.000	0.992	1.286	3.704	
10	2.000	1.000	12.000	1000.000	181.468	183.520	185.303	9,	185.599,	nan	nan	9.000	188.321	-214.000	428.000	-321.000	107.000	1.069	1.783	3.518	
10	2.000	1.000	13.000	1000.000	191.851	193.572	195.123	9,	195.220,	nan	nan	9.000	198.141	-107.000	428.000	-428.000	107.000	0.732	1.551	3.749	
10	2.000	1.000	14.000	1000.000	201.922	203.465	204.596	9,8,	204.984,205.561,	nan	nan	8.000	207.614	321.000	107.000	428.000	107.000	0.572	1.132	2.463	
10	2.000	1.000	15.000	1000.000	210.099	212.505	214.375	8,	214.491,	nan	nan	8.000	217.392	-321.000	214.000	-214.000	107.000	1.426	1.870	2.064	
10	2.000	1.000	16.000	1000.000	219.472	222.053	223.547	8,	223.904,	nan	nan	8.000	226.564	-321.000	321.000	-428.000	428.000	1.595	1.494	3.158	
10	2.000	1.000	17.000	1000.000	229.758	231.759	232.480	8,	232.509,	nan	nan	8.000	235.493	-321.000	321.000	-107.000	214.000	1.035	0.722	2.244	
10	2.000	1.000	18.000	1000.000	237.806	239.674	241.673	8,9,	241.951,243.537,	nan	nan	9.000	244.687	-428.000	428.000	-321.000	107.000	0.934	2.000	3.891	
10	2.000	1.000	19.000	1000.000	248.605	250.157	250.729	9,	251.965,	nan	nan	9.000	253.741	-107.000	214.000	-428.000	321.000	0.577	0.572	3.203	
10	2.000	1.000	20.000	1000.000	256.983	258.784	259.607	9,	260.340,	nan	nan	9.000	262.618	-107.000	214.000	-428.000	107.000	0.838	0.823	2.367	
10	2.000	1.000	21.000	1000.000	265.010	267.321	268.438	9,	268.751,	nan	nan	9.000	271.450	-107.000	321.000	-428.000	428.000	1.334	1.117	3.132	
10	2.000	1.000	22.000	1000.000	274.622	276.272	276.791	9,	276.831,	nan	nan	9.000	279.810	-214.000	428.000	-321.000	214.000	0.688	0.519	2.405	
10	2.000	1.000	23.000	1000.000	282.234	284.291	286.117	8,	286.307,	nan	nan	8.000	289.134	-214.000	214.000	-321.000	428.000	1.074	1.826	3.164	
10	2.000	1.000	24.000	1000.000	292.332	294.066	295.786	9,	296.005,	nan	nan	9.000	298.804	-107.000	428.000	-214.000	321.000	0.765	1.720	3.222	
10	2.000	1.000	25.000	1000.000	302.062	305.000	306.580	9,	306.774,	nan	nan	9.000	309.597	-107.000	428.000	-214.000	107.000	1.971	1.580	2.952	
10	2.000	1.000	26.000	1000.000	312.565	315.532	316.176	9,	316.871,	nan	nan	9.000	319.195	-428.000	428.000	-214.000	107.000	1.981	0.645	2.135	
10	2.000	1.000	27.000	1000.000	321.346	323.508	324.210	8,9,	324.809,325.268,	nan	nan	9.000	327.223	-214.000	214.000	-107.000	214.000	1.175	0.703	2.013	
10	2.000	1.000	28.000	1000.000	329.251	332.228	333.234	8,	333.533,	nan	nan	8.000	336.246	-321.000	321.000	-214.000	428.000	1.990	1.006	2.585	
10	2.000	1.000	29.000	1000.000	338.849	340.526	341.185	9,	341.637,	nan	nan	9.000	344.197	-107.000	428.000	-321.000	107.000	0.693	0.659	3.273	
10	2.000	1.000	30.000	1000.000	347.483	349.730	351.392	8,	351.634,	nan	nan	8.000	354.410	-428.000	428.000	-107.000	214.000	1.257	1.662	3.955	
10	2.000	1.000	31.000	1000.000	358.381	361.136	362.373	9,	362.418,	nan	nan	9.000	365.391	-321.000	214.000	-428.000	107.000	1.768	1.238	2.495	
