subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
20	2.000	1.000	1.000	815.235	86.705	88.194	90.025	8,	90.537,	nan	nan	8.000	93.048	183.020	44.670	223.870	44.670	0.500	1.831	3.826	
20	2.000	1.000	2.000	815.235	96.885	99.616	100.612	9,	100.764,	nan	nan	9.000	103.630	66.830	183.020	44.670	122.320	1.740	0.997	2.270	
20	2.000	1.000	3.000	815.235	105.910	107.861	109.306	9,	109.622,	nan	nan	9.000	112.318	81.750	223.870	66.830	122.320	0.958	1.445	3.260	
20	2.000	1.000	4.000	815.235	115.589	117.500	119.273	9,	119.621,	nan	nan	9.000	122.292	81.750	183.020	54.640	122.320	0.920	1.773	2.103	
20	2.000	1.000	5.000	815.235	124.405	126.534	127.651	9,	128.119,	nan	nan	9.000	130.669	66.830	223.870	44.670	149.620	1.137	1.117	2.701	
20	2.000	1.000	6.000	815.235	133.381	136.304	137.585	9,	138.134,	nan	nan	9.000	140.598	81.750	183.020	66.830	149.620	1.932	1.281	3.518	
20	2.000	1.000	7.000	815.235	144.127	146.775	147.854	9,	148.297,	nan	nan	9.000	150.872	81.750	149.620	44.670	223.870	1.658	1.079	2.521	
20	2.000	1.000	8.000	815.235	153.403	155.498	156.630	9,	157.062,	nan	nan	9.000	159.643	81.750	149.620	54.640	122.320	1.103	1.132	3.904	
20	2.000	1.000	9.000	815.235	163.560	165.212	166.243	9,	167.171,	nan	nan	9.000	169.256	81.750	223.870	66.830	149.620	0.664	1.031	3.209	
20	2.000	1.000	10.000	815.235	172.478	174.878	176.685	9,	177.057,	nan	nan	9.000	179.704	81.750	223.870	54.640	122.320	1.412	1.807	3.601	
20	2.000	1.000	11.000	815.235	183.316	186.172	186.764	9,	187.293,	nan	nan	9.000	189.782	66.830	149.620	44.670	122.320	1.865	0.592	3.119	
20	2.000	1.000	12.000	815.235	192.911	195.083	196.668	9,	196.940,	nan	nan	9.000	199.686	66.830	223.870	44.670	122.320	1.180	1.585	3.299	
20	2.000	1.000	13.000	815.235	202.995	204.834	205.749	9,	206.166,	nan	nan	9.000	208.761	66.830	223.870	44.670	183.020	0.847	0.915	3.691	
20	2.000	1.000	14.000	815.235	212.463	214.032	215.607	8,	215.944,	nan	nan	8.000	218.625	183.020	149.620	223.870	149.620	0.577	1.576	2.637	
20	2.000	1.000	15.000	815.235	221.272	223.280	224.271	9,	224.646,	nan	nan	9.000	227.284	66.830	149.620	54.640	122.320	1.016	0.992	2.000	
20	2.000	1.000	16.000	815.235	229.295	231.341	232.309	9,	232.922,	nan	nan	9.000	235.322	66.830	223.870	54.640	183.020	1.055	0.968	3.080	
20	2.000	1.000	17.000	815.235	238.412	240.782	241.942	9,	242.432,	nan	nan	9.000	244.960	81.750	149.620	54.640	183.020	1.378	1.161	2.386	
20	2.000	1.000	18.000	815.235	247.356	249.480	250.891	9,	251.294,	nan	nan	9.000	253.903	81.750	223.870	54.640	183.020	1.132	1.412	2.707	
20	2.000	1.000	19.000	815.235	256.621	258.562	260.561	9,	260.598,	nan	nan	9.000	263.579	66.830	223.870	54.640	149.620	0.949	2.000	2.907	
20	2.000	1.000	20.000	815.235	266.497	269.126	271.068	9,	271.421,	nan	nan	9.000	274.081	66.830	183.020	44.670	149.620	1.638	1.942	2.225	
20	2.000	1.000	21.000	815.235	276.317	279.280	280.985	9,	281.292,	nan	nan	9.000	283.998	54.640	183.020	44.670	122.320	1.971	1.706	2.585	
20	2.000	1.000	22.000	815.235	286.595	289.036	290.669	9,	291.192,	nan	nan	9.000	293.682	54.640	183.020	44.670	149.620	1.450	1.633	2.643	
20	2.000	1.000	23.000	815.235	296.336	299.033	300.555	9,	301.008,	nan	nan	9.000	303.568	66.830	183.020	54.640	149.620	1.706	1.523	3.781	
20	2.000	1.000	24.000	815.235	307.360	310.245	310.972	9,	311.401,	nan	nan	9.000	313.991	81.750	183.020	44.670	122.320	1.894	0.727	3.717	
20	2.000	1.000	25.000	815.235	317.719	320.560	322.150	9,	323.139,	nan	nan	9.000	325.168	81.750	149.620	66.830	122.320	1.850	1.590	2.109	
20	2.000	1.000	26.000	815.235	327.288	329.155	330.586	9,	330.947,	nan	nan	9.000	333.599	81.750	149.620	44.670	183.020	0.876	1.431	3.248	
20	2.000	1.000	27.000	815.235	336.858	339.579	340.156	8,	341.250,	nan	nan	8.000	343.173	66.830	122.320	81.750	122.320	1.730	0.577	3.723	
20	2.000	1.000	28.000	815.235	346.908	349.504	351.204	9,	351.692,	nan	nan	9.000	354.223	54.640	149.620	44.670	122.320	1.605	1.701	3.125	
20	2.000	1.000	29.000	815.235	357.360	359.941	360.513	9,	361.132,	nan	nan	9.000	363.531	66.830	183.020	54.640	122.320	1.590	0.572	3.415	
20	2.000	1.000	30.000	815.235	366.956	369.287	369.960	9,	370.377,	nan	nan	9.000	372.973	54.640	223.870	44.670	183.020	1.339	0.674	3.158	
20	2.000	1.000	31.000	815.235	376.142	378.076	379.753	9,	380.079,	nan	nan	9.000	382.772	81.750	223.870	66.830	183.020	0.944	1.677	2.945	
20	2.000	1.000	32.000	815.235	385.729	387.403	389.296	9,	389.637,	nan	nan	9.000	392.314	54.640	223.870	44.670	149.620	0.683	1.894	3.981	
20	2.000	1.000	33.000	815.235	396.307	398.458	399.633	9,	399.947,	nan	nan	9.000	402.651	54.640	223.870	44.670	122.320	1.161	1.175	2.759	
20	2.000	1.000	34.000	815.235	405.421	408.339	410.180	9,	410.464,	nan	nan	9.000	413.192	81.750	149.620	44.670	122.320	1.928	1.841	2.148	
20	2.000	1.000	35.000	815.235	415.352	418.130	418.933	9,	419.331,	nan	nan	9.000	421.947	81.750	223.870	44.670	183.020	1.788	0.804	3.736	
20	2.000	1.000	36.000	815.235	425.694	428.299	430.226	9,	430.553,	nan	nan	9.000	433.240	81.750	223.870	44.670	122.320	1.614	1.928	2.064	
20	2.000	1.000	37.000	815.235	435.315	437.655	439.481	8,	440.879,	nan	nan	8.000	442.494	81.750	122.320	66.830	183.020	1.349	1.826	3.132	
20	2.000	1.000	38.000	815.235	445.636	448.594	450.338	9,	450.732,	nan	nan	9.000	453.356	81.750	223.870	54.640	149.620	1.966	1.744	3.563	
20	2.000	1.000	39.000	815.235	456.930	459.154	460.387	9,	460.761,	nan	nan	9.000	463.399	66.830	223.870	54.640	122.320	1.233	1.233	2.939	
20	2.000	1.000	40.000	815.235	466.350	468.178	469.020	8,	469.537,	nan	nan	8.000	472.032	66.830	44.670	81.750	44.670	0.838	0.842	2.894	
