subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
19	2.000	1.000	1.000	666.449	91.565	93.666	95.275	9,	95.401,	nan	nan	9.000	98.291	183.020	44.670	223.870	44.670	1.113	1.609	3.402	
19	2.000	1.000	2.000	666.449	101.704	104.488	105.036	9,	106.675,	nan	nan	9.000	108.053	66.830	223.870	44.670	183.020	1.793	0.548	2.199	
19	2.000	1.000	3.000	666.449	110.264	113.114	114.506	9,	115.397,	nan	nan	9.000	117.519	81.750	223.870	66.830	122.320	1.860	1.392	2.096	
19	2.000	1.000	4.000	666.449	119.626	122.458	122.977	9,	124.211,	nan	nan	9.000	125.994	54.640	223.870	44.670	122.320	1.841	0.519	3.196	
19	2.000	1.000	5.000	666.449	129.203	130.909	132.374	9,	133.072,	nan	nan	9.000	135.391	66.830	183.020	54.640	149.620	0.717	1.465	2.637	
19	2.000	1.000	6.000	666.449	138.039	140.224	140.927	9,	142.016,	nan	nan	9.000	143.944	81.750	223.870	44.670	183.020	1.195	0.703	3.215	
19	2.000	1.000	7.000	666.449	147.172	149.477	151.110	9,	151.691,	nan	nan	9.000	154.123	81.750	183.020	54.640	122.320	1.315	1.633	2.855	
19	2.000	1.000	8.000	666.449	156.990	158.809	159.719	9,	160.262,	nan	nan	9.000	162.736	81.750	183.020	66.830	149.620	0.828	0.910	2.842	
19	2.000	1.000	9.000	666.449	165.589	168.127	168.742	9,	169.625,	nan	nan	9.000	171.756	81.750	223.870	54.640	122.320	1.547	0.616	2.283	
19	2.000	1.000	10.000	666.449	174.049	175.931	176.933	8,	178.026,	nan	nan	8.000	179.946	54.640	183.020	44.670	149.620	0.891	1.002	2.161	
19	2.000	1.000	11.000	666.449	182.116	184.144	185.218	9,	185.832,	nan	nan	9.000	188.230	81.750	223.870	54.640	149.620	1.035	1.074	3.788	
