subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	110.000	666.519	1093.493	1095.574	1096.793	nan	nan	8,	1097.177,	8.000	1099.794	44.670	223.870	66.830	183.020	1.108	1.219	3.556	
2	2.000	1.000	111.000	666.519	1103.378	1104.939	1105.637	nan	nan	8,	1106.638,	8.000	1108.638	44.670	183.020	54.640	122.320	0.587	0.698	3.428	
2	2.000	1.000	112.000	666.519	1112.093	1114.610	1115.211	nan	nan	9,	1115.729,	9.000	1118.213	54.640	223.870	81.750	183.020	1.542	0.601	3.312	
2	2.000	1.000	113.000	666.519	1121.554	1123.316	1124.100	nan	nan	8,	1125.597,	8.000	1127.102	44.670	122.320	81.750	183.020	0.789	0.785	2.559	
2	2.000	1.000	114.000	666.519	1129.689	1132.553	1133.709	nan	nan	8,	1134.009,	8.000	1136.713	54.640	122.320	81.750	183.020	1.889	1.156	3.891	
2	2.000	1.000	115.000	666.519	1140.632	1142.121	1143.739	nan	nan	8,	1144.006,	8.000	1146.744	54.640	183.020	81.750	223.870	0.514	1.619	2.096	
2	2.000	1.000	116.000	666.519	1148.868	1151.187	1153.177	nan	nan	8,	1153.485,	8.000	1156.182	44.670	183.020	81.750	223.870	1.344	1.990	3.987	
2	2.000	1.000	117.000	666.519	1160.197	1162.655	1164.640	nan	nan	8,	1164.903,	8.000	1167.644	66.830	149.620	81.750	183.020	1.484	1.986	3.621	
2	2.000	1.000	118.000	666.519	1171.293	1173.197	1174.116	nan	nan	8,	1175.801,	8.000	1177.117	54.640	149.620	81.750	223.870	0.929	0.920	3.035	
2	2.000	1.000	119.000	666.519	1180.181	1182.533	1184.108	nan	nan	8,8,	1184.539,1186.069,	8.000	1187.110	66.830	149.620	81.750	223.870	1.378	1.576	2.373	
2	2.000	1.000	120.000	666.519	1189.511	1192.133	1193.761	nan	nan	8,	1194.137,	8.000	1196.766	54.640	183.020	66.830	122.320	1.648	1.629	2.585	
2	2.000	1.000	121.000	666.519	1199.380	1201.297	1202.805	nan	nan	8,	1203.207,	8.000	1205.809	44.670	149.620	66.830	183.020	0.944	1.508	2.154	
2	2.000	1.000	122.000	666.519	1207.992	1210.677	1211.509	nan	nan	8,	1211.900,	8.000	1214.511	44.670	149.620	81.750	223.870	1.711	0.833	3.344	
