subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
13	2.000	1.000	1.000	1492.055	81.401	83.250	83.933	8,	84.572,	nan	nan	8.000	86.956	183.020	44.670	223.870	44.670	0.862	0.683	3.646	
13	2.000	1.000	2.000	1492.055	90.613	93.402	94.181	9,	94.569,	nan	nan	9.000	97.199	66.830	223.870	44.670	122.320	1.797	0.780	3.222	
13	2.000	1.000	3.000	1492.055	100.431	102.381	102.987	9,	104.200,	nan	nan	9.000	106.004	81.750	122.320	66.830	183.020	0.958	0.606	2.032	
13	2.000	1.000	4.000	1492.055	108.047	110.701	111.365	9,	111.629,	nan	nan	9.000	114.382	66.830	223.870	54.640	149.620	1.662	0.664	2.116	
13	2.000	1.000	5.000	1492.055	116.508	118.975	119.609	nan	nan	9.000	122.638	nan	nan	66.830	183.020	54.640	122.320	1.474	0.635	2.913	
13	2.000	1.000	6.000	1492.055	125.562	128.231	129.058	9,9,	129.342,129.566,	nan	nan	9.000	132.071	81.750	223.870	66.830	183.020	1.677	0.828	2.180	
13	2.000	1.000	7.000	1492.055	134.261	136.293	138.056	9,9,	138.173,138.392,	nan	nan	9.000	141.076	81.750	183.020	54.640	122.320	1.040	1.764	3.383	
13	2.000	1.000	8.000	1492.055	144.470	146.202	147.160	9,	147.251,	nan	nan	9.000	150.178	81.750	149.620	44.670	122.320	0.741	0.958	3.325	
13	2.000	1.000	9.000	1492.055	153.514	156.230	157.352	9,	157.453,	nan	nan	9.000	160.369	81.750	149.620	54.640	122.320	1.725	1.122	3.846	
13	2.000	1.000	10.000	1492.055	164.226	165.732	167.032	9,	167.169,	nan	nan	9.000	170.051	81.750	223.870	54.640	183.020	0.514	1.301	3.820	
13	2.000	1.000	11.000	1492.055	173.881	176.400	177.744	9,	177.893,	nan	nan	9.000	180.761	66.830	223.870	44.670	183.020	1.527	1.344	2.650	
13	2.000	1.000	12.000	1492.055	183.421	184.923	185.871	9,8,	186.731,187.001,	9.000	188.883	8.000	188.884	54.640	183.020	44.670	149.620	0.510	0.949	2.830	
13	2.000	1.000	13.000	1492.055	191.723	194.074	194.622	9,	195.148,	nan	nan	9.000	197.639	81.750	183.020	44.670	122.320	1.359	0.548	2.238	
13	2.000	1.000	14.000	1492.055	199.887	201.442	202.405	8,	202.513,	nan	nan	8.000	205.422	183.020	149.620	223.870	149.620	0.563	0.963	3.029	
13	2.000	1.000	15.000	1492.055	208.462	211.236	213.047	9,	213.135,	nan	nan	9.000	216.060	54.640	183.020	44.670	122.320	1.783	1.812	2.186	
13	2.000	1.000	16.000	1492.055	218.258	219.947	220.885	9,	221.094,	nan	nan	9.000	223.903	54.640	149.620	44.670	122.320	0.698	0.939	3.775	
13	2.000	1.000	17.000	1492.055	227.688	229.599	231.146	9,9,	231.349,231.621,	nan	nan	9.000	234.162	81.750	183.020	66.830	149.620	0.920	1.547	3.653	
13	2.000	1.000	18.000	1492.055	237.826	239.317	240.044	9,	240.314,	nan	nan	9.000	243.061	66.830	149.620	44.670	122.320	0.500	0.727	3.074	
13	2.000	1.000	19.000	1492.055	246.146	248.945	250.356	9,	250.573,	nan	nan	9.000	253.374	81.750	223.870	44.670	122.320	1.807	1.412	3.402	
13	2.000	1.000	20.000	1492.055	256.786	258.654	259.670	9,	259.914,	nan	nan	9.000	262.688	54.640	223.870	44.670	149.620	0.876	1.016	3.852	
13	2.000	1.000	21.000	1492.055	266.551	268.838	269.868	9,8,9,	270.160,271.337,271.869,	nan	nan	9.000	272.888	81.750	149.620	54.640	183.020	1.296	1.031	3.942	
13	2.000	1.000	22.000	1492.055	276.842	279.466	280.723	8,9,	280.859,281.206,	nan	nan	9.000	283.736	81.750	149.620	66.830	122.320	1.633	1.257	2.977	
13	2.000	1.000	23.000	1492.055	286.724	289.305	290.215	9,	290.389,	nan	nan	9.000	293.227	66.830	149.620	54.640	122.320	1.590	0.910	2.932	
13	2.000	1.000	24.000	1492.055	296.170	297.854	298.446	9,	298.747,	nan	nan	9.000	301.458	81.750	223.870	66.830	149.620	0.693	0.592	2.328	
13	2.000	1.000	25.000	1492.055	303.796	305.394	306.390	9,8,9,	306.482,307.621,307.974,	nan	nan	9.000	309.403	81.750	149.620	44.670	183.020	0.606	0.997	2.907	
13	2.000	1.000	26.000	1492.055	312.320	313.831	314.750	9,	315.025,	nan	nan	9.000	317.763	81.750	149.620	44.670	223.870	0.519	0.920	2.302	
13	2.000	1.000	27.000	1492.055	320.076	321.891	323.726	8,8,	323.926,324.127,	nan	nan	8.000	326.739	66.830	183.020	81.750	183.020	0.823	1.836	3.627	
13	2.000	1.000	28.000	1492.055	330.377	331.941	333.029	9,	333.341,	nan	nan	9.000	336.047	54.640	223.870	44.670	122.320	0.572	1.088	3.807	
13	2.000	1.000	29.000	1492.055	339.872	342.514	343.838	9,	344.285,	nan	nan	9.000	346.851	66.830	183.020	54.640	149.620	1.658	1.325	2.720	
13	2.000	1.000	30.000	1492.055	349.582	352.564	353.493	9,	353.606,	nan	nan	9.000	356.505	66.830	223.870	44.670	149.620	1.990	0.929	3.511	
13	2.000	1.000	31.000	1492.055	360.028	362.209	363.673	9,	363.830,	nan	nan	9.000	366.686	66.830	223.870	54.640	122.320	1.190	1.465	3.961	
13	2.000	1.000	32.000	1492.055	370.659	372.535	373.864	9,	373.958,	nan	nan	9.000	376.878	66.830	183.020	44.670	122.320	0.886	1.330	2.424	
13	2.000	1.000	33.000	1492.055	379.313	381.528	383.199	9,	383.377,	nan	nan	9.000	386.212	81.750	223.870	44.670	183.020	1.223	1.672	2.514	
13	2.000	1.000	34.000	1492.055	388.738	391.145	392.629	9,	392.754,	nan	nan	9.000	395.646	54.640	223.870	44.670	183.020	1.416	1.484	2.122	
13	2.000	1.000	35.000	1492.055	397.780	400.163	401.801	9,	402.113,	nan	nan	9.000	404.814	81.750	223.870	66.830	122.320	1.392	1.638	3.119	
13	2.000	1.000	36.000	1492.055	407.945	410.656	411.773	9,	411.805,	nan	nan	9.000	414.791	81.750	223.870	54.640	122.320	1.720	1.117	3.518	
13	2.000	1.000	37.000	1492.055	418.323	421.017	422.592	9,	422.952,	nan	nan	9.000	425.612	81.750	223.870	54.640	149.620	1.706	1.576	2.174	
13	2.000	1.000	38.000	1492.055	427.798	429.471	431.022	9,	431.179,	nan	nan	9.000	434.041	66.830	183.020	44.670	149.620	0.683	1.551	2.103	
13	2.000	1.000	39.000	1492.055	436.156	437.781	438.546	9,	438.860,	nan	nan	9.000	441.564	66.830	223.870	54.640	183.020	0.635	0.765	3.814	
13	2.000	1.000	40.000	1492.055	445.395	448.225	449.038	8,	449.395,	nan	nan	8.000	452.051	66.830	54.640	81.750	54.640	1.846	0.814	3.235	
13	2.000	1.000	41.000	1492.055	455.297	458.249	459.496	9,	459.992,	nan	nan	9.000	462.508	81.750	183.020	66.830	223.870	1.961	1.248	3.215	
13	2.000	1.000	42.000	1492.055	465.735	468.243	468.999	9,	469.565,	nan	nan	9.000	472.016	66.830	183.020	54.640	223.870	1.518	0.756	2.592	
13	2.000	1.000	43.000	1492.055	474.619	476.259	477.246	9,	477.335,	nan	nan	9.000	480.258	81.750	149.620	54.640	223.870	0.650	0.987	2.051	
13	2.000	1.000	44.000	1492.055	482.321	484.858	486.429	9,	486.624,	nan	nan	9.000	489.447	54.640	183.020	44.670	223.870	1.547	1.571	3.981	
13	2.000	1.000	45.000	1492.055	493.439	495.779	496.587	9,	497.565,	nan	nan	9.000	499.606	66.830	122.320	54.640	149.620	1.349	0.809	2.064	
13	2.000	1.000	46.000	1492.055	501.681	503.843	505.197	9,	505.363,	nan	nan	9.000	508.210	81.750	183.020	44.670	223.870	1.170	1.354	3.691	
13	2.000	1.000	47.000	1492.055	511.914	514.271	515.432	8,	515.681,	nan	nan	8.000	518.444	44.670	183.020	81.750	149.620	1.368	1.161	3.466	
13	2.000	1.000	48.000	1492.055	521.923	523.572	524.077	9,9,	524.827,525.293,	nan	nan	9.000	527.090	81.750	122.320	44.670	149.620	0.659	0.505	3.428	
13	2.000	1.000	49.000	1492.055	530.528	532.854	533.397	9,	534.237,	nan	nan	9.000	536.415	66.830	149.620	44.670	223.870	1.334	0.543	3.035	
13	2.000	1.000	50.000	1492.055	539.463	541.011	542.707	8,	542.893,	nan	nan	8.000	545.724	54.640	122.320	81.750	149.620	0.558	1.696	3.145	
13	2.000	1.000	51.000	1492.055	548.881	551.090	552.159	9,	552.457,	nan	nan	9.000	555.171	81.750	122.320	44.670	223.870	1.219	1.069	2.611	
13	2.000	1.000	52.000	1492.055	557.794	560.755	562.210	9,	562.795,	nan	nan	9.000	565.228	66.830	149.620	44.670	183.020	1.971	1.455	3.685	
13	2.000	1.000	53.000	1492.055	568.924	570.762	571.913	8,	572.075,	nan	nan	8.000	574.930	149.620	66.830	223.870	66.830	0.847	1.151	2.450	
13	2.000	1.000	54.000	1492.055	577.392	579.813	581.027	9,	581.334,	nan	nan	9.000	584.040	54.640	122.320	44.670	183.020	1.431	1.214	3.248	
13	2.000	1.000	55.000	1492.055	587.299	589.224	590.664	8,	590.809,	nan	nan	8.000	593.682	54.640	122.320	66.830	223.870	0.934	1.441	2.521	
13	2.000	1.000	56.000	1492.055	596.215	598.448	600.158	8,	600.424,	nan	nan	8.000	603.171	54.640	183.020	81.750	149.620	1.243	1.711	3.717	
13	2.000	1.000	57.000	1492.055	606.907	609.755	611.335	8,	611.375,	nan	nan	8.000	614.348	44.670	122.320	66.830	223.870	1.865	1.580	3.859	
13	2.000	1.000	58.000	1492.055	618.224	620.335	621.462	9,	621.663,	nan	nan	9.000	624.475	81.750	122.320	66.830	149.620	1.127	1.127	2.482	
13	2.000	1.000	59.000	1492.055	626.969	629.140	630.696	8,	630.763,	nan	nan	8.000	633.714	81.750	122.320	54.640	223.870	1.180	1.556	3.479	
