subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
6	2.000	1.000	1.000	1219.811	53.077	55.674	56.727	9,	57.826,	nan	nan	9.000	59.742	183.020	66.830	223.870	66.830	1.600	1.055	3.151	
6	2.000	1.000	2.000	1219.811	62.905	65.202	66.588	nan	nan	9.000	69.614	nan	nan	54.640	223.870	44.670	122.320	1.305	1.387	2.553	
6	2.000	1.000	3.000	1219.811	72.178	74.962	76.441	9,	76.718,	nan	nan	9.000	79.453	66.830	223.870	44.670	122.320	1.793	1.479	3.293	
6	2.000	1.000	4.000	1219.811	82.756	85.729	86.638	nan	nan	nan	nan	nan	nan	66.830	183.020	54.640	149.620	1.981	0.910	2.547	
6	2.000	1.000	5.000	1219.811	92.216	94.104	95.896	nan	nan	nan	nan	nan	nan	54.640	183.020	44.670	122.320	0.895	1.793	2.135	
6	2.000	1.000	6.000	1219.811	101.067	103.500	105.427	9,	106.006,	nan	nan	9.000	108.438	81.750	223.870	44.670	122.320	1.441	1.928	2.090	
6	2.000	1.000	7.000	1219.811	110.538	112.657	113.552	9,	114.069,	nan	nan	9.000	116.563	66.830	183.020	44.670	122.320	1.127	0.895	2.540	
6	2.000	1.000	8.000	1219.811	119.113	121.078	121.712	8,8,	122.070,123.306,	nan	nan	8.000	124.723	81.750	149.620	44.670	223.870	0.973	0.635	3.273	
6	2.000	1.000	9.000	1219.811	128.007	130.164	130.727	9,9,	131.472,132.638,	nan	nan	9.000	133.737	81.750	149.620	54.640	122.320	1.166	0.563	3.428	
6	2.000	1.000	10.000	1219.811	137.176	140.133	140.686	9,	142.140,	nan	nan	9.000	143.697	66.830	223.870	54.640	149.620	1.966	0.553	3.833	
6	2.000	1.000	11.000	1219.811	147.539	149.688	150.843	8,8,	151.524,152.019,	8.000	153.854	8.000	153.854	66.830	223.870	54.640	183.020	1.156	1.156	3.132	
6	2.000	1.000	12.000	1219.811	156.996	158.594	159.663	8,8,	160.177,161.103,	8.000	162.674	8.000	162.674	66.830	223.870	54.640	122.320	0.606	1.069	3.839	
