subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
14	2.000	1.000	1.000	666.449	88.089	90.259	91.154	8,	91.430,	nan	nan	8.000	94.169	183.020	81.750	223.870	81.750	1.170	0.895	2.727	
14	2.000	1.000	2.000	666.449	96.907	99.546	100.089	9,9,	100.653,101.120,	nan	nan	9.000	103.101	66.830	223.870	54.640	122.320	1.648	0.543	3.190	
14	2.000	1.000	3.000	666.449	106.302	109.293	110.169	8,	110.221,	nan	nan	8.000	113.186	54.640	183.020	44.670	149.620	2.000	0.876	3.415	
14	2.000	1.000	4.000	666.449	116.612	119.242	120.185	9,	121.091,	nan	nan	9.000	123.204	81.750	223.870	66.830	149.620	1.638	0.944	2.990	
14	2.000	1.000	5.000	666.449	126.205	128.897	130.800	9,	131.636,	nan	nan	9.000	133.819	66.830	183.020	44.670	122.320	1.701	1.904	3.395	
14	2.000	1.000	6.000	666.449	137.225	139.248	140.263	9,	140.581,	nan	nan	9.000	143.281	54.640	223.870	44.670	122.320	1.031	1.016	2.707	
14	2.000	1.000	7.000	666.449	145.999	148.653	150.199	9,	150.512,	nan	nan	9.000	153.218	81.750	223.870	54.640	122.320	1.662	1.547	2.341	
14	2.000	1.000	8.000	666.449	155.570	157.109	157.860	9,	159.561,	nan	nan	9.000	160.872	54.640	223.870	44.670	183.020	0.548	0.751	2.399	
14	2.000	1.000	9.000	666.449	163.282	165.477	167.149	9,	167.900,	nan	nan	9.000	170.167	81.750	223.870	54.640	149.620	1.204	1.672	3.595	
14	2.000	1.000	10.000	666.449	173.772	175.828	176.757	9,	176.779,	nan	nan	9.000	179.774	81.750	149.620	44.670	223.870	1.064	0.929	3.453	
14	2.000	1.000	11.000	666.449	183.238	186.186	187.395	9,	187.722,	nan	nan	9.000	190.407	81.750	149.620	54.640	122.320	1.957	1.209	3.730	
14	2.000	1.000	12.000	666.449	194.148	196.464	197.875	9,	198.200,	nan	nan	9.000	200.888	66.830	183.020	54.640	122.320	1.325	1.412	2.778	
14	2.000	1.000	13.000	666.449	203.676	206.374	208.156	9,	208.478,	nan	nan	9.000	211.174	81.750	183.020	54.640	122.320	1.706	1.783	2.740	
