subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
10	2.000	1.000	1.000	815.235	86.963	88.483	89.089	nan	nan	nan	nan	nan	nan	183.020	44.670	223.870	44.670	0.524	0.606	3.460	
10	2.000	1.000	2.000	815.235	95.602	97.363	98.996	8,	100.174,	nan	nan	8.000	102.013	66.830	183.020	44.670	149.620	0.770	1.633	3.775	
10	2.000	1.000	3.000	815.235	105.798	108.206	108.986	8,	110.503,	nan	nan	8.000	111.998	81.750	149.620	66.830	122.320	1.416	0.780	3.871	
10	2.000	1.000	4.000	815.235	115.880	118.240	119.878	8,	120.251,	nan	nan	8.000	122.896	81.750	149.620	44.670	223.870	1.368	1.638	3.756	
10	2.000	1.000	5.000	815.235	126.662	129.562	130.322	9,	131.034,	nan	nan	9.000	133.340	81.750	223.870	66.830	149.620	1.908	0.760	2.206	
10	2.000	1.000	6.000	815.235	135.556	137.685	138.517	9,	139.630,	nan	nan	9.000	141.535	54.640	183.020	44.670	149.620	1.137	0.833	2.675	
10	2.000	1.000	7.000	815.235	144.221	145.997	147.833	9,	149.174,	nan	nan	9.000	150.851	81.750	183.020	66.830	149.620	0.785	1.836	2.887	
10	2.000	1.000	8.000	815.235	153.750	155.950	156.575	9,	157.893,	nan	nan	9.000	159.587	66.830	149.620	54.640	122.320	1.209	0.625	3.505	
10	2.000	1.000	9.000	815.235	163.103	165.617	166.883	9,	167.164,	nan	nan	9.000	169.900	66.830	223.870	54.640	122.320	1.523	1.267	2.605	
10	2.000	1.000	10.000	815.235	172.515	175.140	175.943	8,	176.687,	nan	nan	8.000	178.956	66.830	149.620	44.670	122.320	1.633	0.804	3.376	
10	2.000	1.000	11.000	815.235	182.342	184.326	185.612	9,	186.002,	nan	nan	9.000	188.624	81.750	223.870	54.640	149.620	0.992	1.286	3.704	
10	2.000	1.000	12.000	815.235	192.338	194.399	196.182	9,	196.218,	nan	nan	9.000	199.200	81.750	223.870	54.640	122.320	1.069	1.783	3.518	
10	2.000	1.000	13.000	815.235	202.728	204.451	206.003	9,	206.412,	nan	nan	9.000	209.021	81.750	183.020	44.670	122.320	0.732	1.551	3.749	
10	2.000	1.000	14.000	815.235	212.781	214.345	215.477	8,	215.799,	nan	nan	8.000	218.494	183.020	149.620	223.870	149.620	0.572	1.132	2.463	
10	2.000	1.000	15.000	815.235	220.969	223.385	225.255	9,	225.664,	nan	nan	9.000	228.268	81.750	223.870	66.830	122.320	1.426	1.870	2.064	
10	2.000	1.000	16.000	815.235	230.343	232.929	234.422	9,	234.930,	nan	nan	9.000	237.436	81.750	149.620	44.670	122.320	1.595	1.494	3.158	
10	2.000	1.000	17.000	815.235	240.603	242.631	243.352	9,	244.313,	nan	nan	9.000	246.365	54.640	223.870	44.670	183.020	1.035	0.722	2.244	
10	2.000	1.000	18.000	815.235	248.620	250.546	252.546	9,	252.804,	nan	nan	9.000	255.559	66.830	223.870	54.640	149.620	0.934	2.000	3.891	
10	2.000	1.000	19.000	815.235	259.467	261.030	261.602	9,	262.700,	nan	nan	9.000	264.613	54.640	223.870	44.670	122.320	0.577	0.572	3.203	
10	2.000	1.000	20.000	815.235	267.827	269.656	270.479	9,	271.408,	nan	nan	9.000	273.491	66.830	223.870	44.670	122.320	0.838	0.823	2.367	
10	2.000	1.000	21.000	815.235	275.868	278.194	279.311	9,	279.644,	nan	nan	9.000	282.324	66.830	223.870	44.670	183.020	1.334	1.117	3.132	
10	2.000	1.000	22.000	815.235	285.467	287.146	287.665	8,	288.740,	nan	nan	8.000	290.682	81.750	122.320	66.830	183.020	0.688	0.519	2.405	
10	2.000	1.000	23.000	815.235	293.098	295.164	296.990	9,	297.438,	nan	nan	9.000	300.002	54.640	183.020	44.670	122.320	1.074	1.826	3.164	
10	2.000	1.000	24.000	815.235	303.177	304.934	306.653	9,	306.744,	nan	nan	9.000	309.671	81.750	223.870	66.830	183.020	0.765	1.720	3.222	
10	2.000	1.000	25.000	815.235	312.904	315.866	317.446	9,	317.808,	nan	nan	9.000	320.464	81.750	149.620	54.640	183.020	1.971	1.580	2.952	
10	2.000	1.000	26.000	815.235	323.428	326.399	327.043	9,	327.961,	nan	nan	9.000	330.060	66.830	223.870	44.670	149.620	1.981	0.645	2.135	
10	2.000	1.000	27.000	815.235	332.206	334.373	335.075	8,	336.340,	nan	nan	8.000	338.093	66.830	183.020	81.750	183.020	1.175	0.703	2.013	
10	2.000	1.000	28.000	815.235	340.117	343.098	344.104	9,	344.131,	nan	nan	9.000	347.116	81.750	223.870	44.670	183.020	1.990	1.006	2.585	
10	2.000	1.000	29.000	815.235	349.713	351.397	352.055	9,	352.448,	nan	nan	9.000	355.072	81.750	149.620	44.670	183.020	0.693	0.659	3.273	
10	2.000	1.000	30.000	815.235	358.357	360.605	362.267	9,	362.639,	nan	nan	9.000	365.285	54.640	149.620	44.670	122.320	1.257	1.662	3.955	
10	2.000	1.000	31.000	815.235	369.253	372.010	373.248	9,	373.740,	nan	nan	9.000	376.266	81.750	183.020	54.640	122.320	1.768	1.238	2.495	
10	2.000	1.000	32.000	815.235	378.773	380.722	381.462	9,	382.179,	nan	nan	9.000	384.479	81.750	223.870	54.640	183.020	0.958	0.741	2.141	
10	2.000	1.000	33.000	815.235	386.632	389.276	389.790	9,	390.635,	nan	nan	9.000	392.803	81.750	149.620	54.640	122.320	1.653	0.514	2.502	
10	2.000	1.000	34.000	815.235	395.323	397.810	398.406	9,	399.172,	nan	nan	9.000	401.419	54.640	223.870	44.670	149.620	1.503	0.596	3.428	
10	2.000	1.000	35.000	815.235	404.860	406.643	407.693	9,	409.313,	nan	nan	9.000	410.711	66.830	183.020	54.640	149.620	0.794	1.050	2.424	
10	2.000	1.000	36.000	815.235	413.147	415.487	416.869	9,	416.928,	nan	nan	9.000	419.882	66.830	183.020	54.640	122.320	1.349	1.383	2.270	
10	2.000	1.000	37.000	815.235	422.165	425.068	426.093	9,	426.213,	nan	nan	9.000	429.110	81.750	223.870	44.670	122.320	1.913	1.026	2.727	
10	2.000	1.000	38.000	815.235	431.850	434.713	436.370	9,	437.045,	nan	nan	9.000	439.383	66.830	183.020	44.670	122.320	1.875	1.658	2.752	
10	2.000	1.000	39.000	815.235	442.148	445.099	446.655	9,	447.140,	nan	nan	9.000	449.667	66.830	223.870	54.640	183.020	1.961	1.556	3.556	
10	2.000	1.000	40.000	815.235	453.235	455.059	456.422	8,	456.565,	nan	nan	8.000	459.434	66.830	54.640	81.750	54.640	0.833	1.363	2.592	
10	2.000	1.000	41.000	815.235	462.037	463.649	464.905	9,	466.479,	nan	nan	9.000	467.918	66.830	149.620	44.670	223.870	0.621	1.257	3.730	
10	2.000	1.000	42.000	815.235	471.662	473.151	474.354	8,	475.972,	nan	nan	8.000	477.372	81.750	122.320	44.670	223.870	0.500	1.204	2.450	
10	2.000	1.000	43.000	815.235	479.833	482.009	483.483	8,	484.481,	nan	nan	8.000	486.496	81.750	122.320	66.830	223.870	1.185	1.474	3.305	
10	2.000	1.000	44.000	815.235	489.814	492.699	493.715	nan	nan	9.000	496.748	nan	nan	81.750	183.020	66.830	223.870	1.894	1.016	2.997	
10	2.000	1.000	45.000	815.235	499.755	501.999	503.854	8,	503.885,	nan	nan	8.000	506.867	66.830	149.620	54.640	223.870	1.252	1.855	2.379	
10	2.000	1.000	46.000	815.235	509.257	511.105	511.605	9,	512.596,	nan	nan	9.000	514.622	81.750	149.620	66.830	183.020	0.857	0.500	2.354	
10	2.000	1.000	47.000	815.235	516.987	519.182	521.090	8,	521.293,	nan	nan	8.000	524.103	54.640	122.320	44.670	223.870	1.204	1.908	2.077	
