subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
16	2.000	1.000	1.000	815.235	189.548	192.372	193.624	8,	193.909,	nan	nan	8.000	196.647	183.020	44.670	223.870	44.670	1.836	1.252	3.736	
16	2.000	1.000	2.000	815.235	200.395	203.289	204.227	9,	204.535,	nan	nan	9.000	207.245	66.830	223.870	54.640	122.320	1.904	0.939	3.820	
16	2.000	1.000	3.000	815.235	211.077	212.991	214.778	9,	215.109,	nan	nan	9.000	217.797	81.750	223.870	66.830	183.020	0.924	1.788	3.627	
16	2.000	1.000	4.000	815.235	221.435	223.457	224.473	9,	224.828,	nan	nan	9.000	227.491	66.830	223.870	44.670	122.320	1.031	1.016	3.055	
16	2.000	1.000	5.000	815.235	230.559	232.607	233.854	9,	234.220,	nan	nan	9.000	236.871	66.830	223.870	54.640	149.620	1.059	1.248	3.119	
16	2.000	1.000	6.000	815.235	240.001	242.562	244.538	9,	244.870,	nan	nan	9.000	247.551	81.750	223.870	44.670	183.020	1.571	1.976	2.540	
16	2.000	1.000	7.000	815.235	250.102	251.795	252.512	9,	253.491,	nan	nan	9.000	255.524	81.750	149.620	54.640	122.320	0.703	0.717	3.370	
16	2.000	1.000	8.000	815.235	258.905	260.574	261.407	9,	261.799,	nan	nan	9.000	264.424	54.640	223.870	44.670	183.020	0.678	0.833	3.460	
16	2.000	1.000	9.000	815.235	267.895	269.695	270.822	9,	271.274,	nan	nan	9.000	273.840	54.640	183.020	44.670	122.320	0.809	1.127	3.582	
16	2.000	1.000	10.000	815.235	277.432	278.933	280.798	9,	281.112,	nan	nan	9.000	283.811	81.750	223.870	66.830	122.320	0.510	1.865	2.733	
16	2.000	1.000	11.000	815.235	286.554	288.239	289.448	9,	289.762,	nan	nan	9.000	292.465	81.750	223.870	54.640	149.620	0.693	1.209	3.768	
16	2.000	1.000	12.000	815.235	296.244	299.226	301.062	9,	301.368,	nan	nan	9.000	304.074	81.750	149.620	54.640	183.020	1.990	1.836	3.325	
16	2.000	1.000	13.000	815.235	307.410	309.321	311.316	9,	312.130,	nan	nan	9.000	314.328	81.750	149.620	66.830	122.320	0.920	1.995	3.987	
16	2.000	1.000	14.000	815.235	318.326	320.951	322.256	8,	322.562,	nan	nan	8.000	325.268	183.020	122.320	223.870	122.320	1.633	1.305	3.473	
16	2.000	1.000	15.000	815.235	328.753	330.474	332.035	9,	332.399,	nan	nan	9.000	335.047	81.750	183.020	54.640	122.320	0.732	1.561	2.759	
16	2.000	1.000	16.000	815.235	337.817	340.437	341.771	9,	342.143,	nan	nan	9.000	344.788	81.750	149.620	44.670	223.870	1.629	1.334	3.466	
16	2.000	1.000	17.000	815.235	348.265	350.480	351.293	8,	351.936,	nan	nan	8.000	354.309	81.750	122.320	66.830	183.020	1.223	0.814	2.785	
16	2.000	1.000	18.000	815.235	357.105	359.252	360.977	9,	361.302,	nan	nan	9.000	363.990	81.750	183.020	44.670	122.320	1.156	1.725	3.865	
16	2.000	1.000	19.000	815.235	367.866	369.401	371.381	9,	371.680,	nan	nan	9.000	374.399	66.830	183.020	54.640	122.320	0.543	1.981	2.688	
16	2.000	1.000	20.000	815.235	377.097	378.604	379.774	9,	380.104,	nan	nan	9.000	382.786	66.830	223.870	44.670	183.020	0.514	1.170	2.444	
16	2.000	1.000	21.000	815.235	385.241	386.804	388.355	9,	388.658,	nan	nan	9.000	391.368	66.830	183.020	44.670	149.620	0.572	1.551	3.106	
16	2.000	1.000	22.000	815.235	394.486	397.390	399.013	9,	399.351,	nan	nan	9.000	402.031	81.750	149.620	44.670	183.020	1.913	1.624	2.302	
16	2.000	1.000	23.000	815.235	404.345	405.999	407.261	9,	407.529,	nan	nan	9.000	410.274	54.640	223.870	44.670	149.620	0.664	1.262	3.563	
16	2.000	1.000	24.000	815.235	413.847	415.932	417.594	9,	417.944,	nan	nan	9.000	420.612	66.830	149.620	44.670	122.320	1.093	1.662	3.588	
16	2.000	1.000	25.000	815.235	424.212	425.804	427.514	9,	427.765,	nan	nan	9.000	430.532	66.830	223.870	54.640	183.020	0.601	1.711	2.952	
16	2.000	1.000	26.000	815.235	433.494	435.564	436.493	9,	437.252,	nan	nan	9.000	439.511	81.750	223.870	44.670	122.320	1.079	0.929	2.238	
16	2.000	1.000	27.000	815.235	441.760	443.878	445.068	8,	445.696,	nan	nan	8.000	448.080	66.830	149.620	81.750	149.620	1.127	1.190	2.418	
16	2.000	1.000	28.000	815.235	450.509	452.699	454.371	9,	454.666,	nan	nan	9.000	457.389	81.750	223.870	66.830	149.620	1.199	1.672	3.190	
16	2.000	1.000	29.000	815.235	460.593	462.491	463.227	9,	463.532,	nan	nan	9.000	466.240	54.640	223.870	44.670	122.320	0.910	0.736	2.373	
16	2.000	1.000	30.000	815.235	468.623	471.383	472.872	9,	473.194,	nan	nan	9.000	475.885	81.750	223.870	54.640	122.320	1.768	1.489	3.492	
16	2.000	1.000	31.000	815.235	479.389	481.164	482.537	9,	482.848,	nan	nan	9.000	485.554	66.830	223.870	44.670	149.620	0.785	1.373	3.518	
16	2.000	1.000	32.000	815.235	489.083	490.704	492.424	9,	493.176,	nan	nan	9.000	495.437	54.640	183.020	44.670	149.620	0.630	1.720	3.781	
16	2.000	1.000	33.000	815.235	499.235	501.358	502.306	9,	502.673,	nan	nan	9.000	505.319	81.750	149.620	44.670	122.320	1.137	0.949	3.003	
16	2.000	1.000	34.000	815.235	508.334	511.150	513.034	9,	513.384,	nan	nan	9.000	516.047	81.750	223.870	54.640	183.020	1.826	1.884	2.920	
16	2.000	1.000	35.000	815.235	518.980	521.468	523.323	9,	523.953,	nan	nan	9.000	526.340	54.640	149.620	44.670	122.320	1.498	1.855	3.235	
16	2.000	1.000	36.000	815.235	529.587	532.447	533.154	9,	534.268,	nan	nan	9.000	536.166	66.830	183.020	54.640	149.620	1.870	0.707	2.116	
16	2.000	1.000	37.000	815.235	538.292	540.348	541.576	9,	542.081,	nan	nan	9.000	544.588	66.830	149.620	54.640	122.320	1.064	1.228	3.215	
16	2.000	1.000	38.000	815.235	547.816	550.483	551.875	9,	552.227,	nan	nan	9.000	554.888	81.750	183.020	66.830	149.620	1.677	1.392	2.765	
16	2.000	1.000	39.000	815.235	557.666	560.255	561.314	9,	561.625,	nan	nan	9.000	564.326	66.830	183.020	44.670	122.320	1.600	1.059	2.071	
16	2.000	1.000	40.000	815.235	566.408	568.926	570.873	8,	571.280,	nan	nan	8.000	573.886	66.830	54.640	81.750	54.640	1.527	1.947	3.042	
16	2.000	1.000	41.000	815.235	576.938	579.182	579.696	9,	580.691,	nan	nan	9.000	582.713	54.640	122.320	44.670	149.620	1.252	0.514	3.633	
16	2.000	1.000	42.000	815.235	586.358	587.998	588.744	9,	589.434,	nan	nan	9.000	591.763	66.830	183.020	44.670	223.870	0.650	0.746	3.338	
16	2.000	1.000	43.000	815.235	595.111	596.819	598.727	9,	599.339,	nan	nan	9.000	601.745	54.640	149.620	44.670	183.020	0.717	1.908	2.463	
16	2.000	1.000	44.000	815.235	604.219	606.082	606.987	8,	607.943,	nan	nan	8.000	609.999	54.640	183.020	81.750	149.620	0.871	0.905	3.936	
16	2.000	1.000	45.000	815.235	613.945	616.903	618.126	9,	618.987,	nan	nan	9.000	621.139	66.830	122.320	44.670	149.620	1.966	1.223	3.762	
16	2.000	1.000	46.000	815.235	624.912	627.604	628.615	8,	629.275,	nan	nan	8.000	631.627	81.750	122.320	54.640	223.870	1.701	1.011	2.566	
16	2.000	1.000	47.000	815.235	634.205	635.965	637.897	9,	638.966,	nan	nan	9.000	640.910	81.750	149.620	54.640	223.870	0.770	1.932	3.794	
