subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
18	2.000	1.000	1.000	815.235	89.023	91.042	92.983	8,	93.426,	nan	nan	8.000	95.999	183.020	44.670	223.870	44.670	1.031	1.942	3.659	
18	2.000	1.000	2.000	815.235	99.670	101.571	103.478	9,9,	103.505,104.294,	nan	nan	9.000	106.497	81.750	223.870	54.640	122.320	0.910	1.908	2.379	
18	2.000	1.000	3.000	815.235	108.888	111.594	112.653	9,	112.954,	nan	nan	9.000	115.666	81.750	223.870	44.670	122.320	1.715	1.059	2.457	
18	2.000	1.000	4.000	815.235	118.137	121.115	123.013	9,	123.146,	nan	nan	9.000	126.027	54.640	183.020	44.670	122.320	1.990	1.899	3.273	
18	2.000	1.000	5.000	815.235	129.312	131.207	132.999	9,	133.228,	nan	nan	9.000	136.013	81.750	223.870	44.670	183.020	0.905	1.793	2.212	
18	2.000	1.000	6.000	815.235	138.235	140.344	140.945	9,	141.352,	nan	nan	9.000	143.958	81.750	223.870	66.830	122.320	1.117	0.601	3.344	
18	2.000	1.000	7.000	815.235	147.315	150.059	151.021	9,	151.316,	nan	nan	9.000	154.040	66.830	223.870	44.670	183.020	1.754	0.963	2.952	
18	2.000	1.000	8.000	815.235	157.004	159.903	161.435	9,9,	161.524,161.930,	nan	nan	9.000	164.453	66.830	223.870	44.670	122.320	1.908	1.532	2.804	
18	2.000	1.000	9.000	815.235	167.267	168.875	170.571	9,	170.678,	nan	nan	9.000	173.583	66.830	223.870	54.640	122.320	0.616	1.696	2.894	
18	2.000	1.000	10.000	815.235	176.488	178.196	179.627	9,9,	179.681,180.560,	nan	nan	9.000	182.640	81.750	149.620	54.640	122.320	0.717	1.431	3.235	
18	2.000	1.000	11.000	815.235	185.885	187.662	188.518	9,	188.874,	nan	nan	9.000	191.531	81.750	223.870	66.830	149.620	0.785	0.857	2.881	
18	2.000	1.000	12.000	815.235	194.423	196.541	197.832	8,	198.171,	nan	nan	8.000	200.845	81.750	122.320	66.830	183.020	1.127	1.291	3.833	
18	2.000	1.000	13.000	815.235	204.689	206.778	207.500	9,9,	207.983,208.375,	nan	nan	9.000	210.513	54.640	223.870	44.670	183.020	1.098	0.722	3.068	
18	2.000	1.000	14.000	815.235	213.591	215.792	217.521	8,	217.555,	nan	nan	8.000	220.541	183.020	122.320	223.870	122.320	1.209	1.730	3.518	
18	2.000	1.000	15.000	815.235	224.070	226.299	227.502	9,	227.877,	nan	nan	9.000	230.515	81.750	183.020	66.830	149.620	1.238	1.204	2.527	
18	2.000	1.000	16.000	815.235	233.054	234.718	235.300	9,9,	235.903,236.801,	nan	nan	9.000	238.313	81.750	183.020	54.640	122.320	0.674	0.582	3.633	
18	2.000	1.000	17.000	815.235	241.958	243.897	244.580	9,	244.837,	nan	nan	9.000	247.598	66.830	183.020	44.670	149.620	0.949	0.683	3.093	
18	2.000	1.000	18.000	815.235	250.702	252.232	253.750	9,	254.112,	nan	nan	9.000	256.769	81.750	223.870	54.640	149.620	0.539	1.518	3.936	
18	2.000	1.000	19.000	815.235	260.723	263.055	264.626	8,9,9,	264.894,265.872,266.163,	nan	nan	9.000	267.643	81.750	149.620	66.830	122.320	1.349	1.571	3.158	
18	2.000	1.000	20.000	815.235	270.813	273.046	273.637	9,9,	273.954,274.443,	nan	nan	9.000	276.649	54.640	223.870	44.670	122.320	1.243	0.592	2.064	
18	2.000	1.000	21.000	815.235	278.724	281.311	282.847	9,	282.984,	nan	nan	9.000	285.860	54.640	183.020	44.670	149.620	1.595	1.537	2.109	
18	2.000	1.000	22.000	815.235	287.980	290.055	291.085	9,	291.127,	nan	nan	9.000	294.104	54.640	223.870	44.670	149.620	1.084	1.031	2.862	
