subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPs	RT	KPlate	RTlate	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
11	2.000	1.000	1.000	544.886	77.347	79.332	80.425	nan	nan	nan	nan	nan	nan	183.020	66.830	223.870	66.830	0.997	1.093	3.350	
11	2.000	1.000	2.000	544.886	86.825	89.401	91.208	9,	91.684,	nan	nan	9.000	94.227	81.750	223.870	66.830	183.020	1.585	1.807	2.527	
11	2.000	1.000	3.000	544.886	96.765	99.443	101.351	9,	101.522,	nan	nan	9.000	104.364	81.750	149.620	44.670	223.870	1.686	1.908	2.418	
11	2.000	1.000	4.000	544.886	106.792	109.307	110.843	9,	111.072,	nan	nan	9.000	113.856	81.750	223.870	54.640	122.320	1.523	1.537	2.669	
11	2.000	1.000	5.000	544.886	116.535	119.117	119.911	9,9,	120.160,120.444,	nan	nan	9.000	122.923	54.640	223.870	44.670	149.620	1.590	0.794	2.971	
11	2.000	1.000	6.000	544.886	125.904	128.047	129.545	9,9,	129.576,129.924,	nan	nan	9.000	132.558	81.750	223.870	66.830	149.620	1.151	1.498	3.511	
11	2.000	1.000	7.000	544.886	136.080	138.937	140.145	9,9,	140.242,140.639,	nan	nan	9.000	143.163	66.830	183.020	44.670	149.620	1.865	1.209	3.582	
11	2.000	1.000	8.000	544.886	146.756	149.737	150.927	9,9,	151.088,151.431,	nan	nan	9.000	153.946	66.830	183.020	54.640	149.620	1.990	1.190	3.402	
11	2.000	1.000	9.000	544.886	157.359	160.312	161.274	9,	161.570,	nan	nan	9.000	164.286	81.750	223.870	44.670	183.020	1.961	0.963	2.881	
11	2.000	1.000	10.000	544.886	167.178	169.012	170.390	9,	170.583,	nan	nan	9.000	173.402	66.830	223.870	54.640	149.620	0.842	1.378	3.878	
11	2.000	1.000	11.000	544.886	177.290	179.100	180.752	9,	181.198,	nan	nan	9.000	183.771	66.830	183.020	54.640	122.320	0.818	1.653	3.145	
11	2.000	1.000	12.000	544.886	186.927	188.548	189.699	9,	190.111,	nan	nan	9.000	192.718	66.830	223.870	44.670	183.020	0.630	1.151	2.572	
11	2.000	1.000	13.000	544.886	195.301	197.825	199.646	9,	199.849,	nan	nan	9.000	202.659	54.640	223.870	44.670	183.020	1.532	1.822	2.000	
11	2.000	1.000	14.000	544.886	204.670	207.377	208.610	8,8,	208.637,210.069,	nan	nan	8.000	211.622	183.020	149.620	223.870	149.620	1.715	1.233	2.489	
11	2.000	1.000	15.000	544.886	214.122	216.500	217.260	9,9,	217.528,217.875,	nan	nan	9.000	220.273	66.830	183.020	44.670	122.320	1.387	0.760	2.476	
11	2.000	1.000	16.000	544.886	222.761	224.405	225.768	9,	225.968,	nan	nan	9.000	228.781	81.750	183.020	44.670	122.320	0.654	1.363	2.212	
11	2.000	1.000	17.000	544.886	231.004	232.833	234.442	9,	234.629,	nan	nan	9.000	237.455	81.750	223.870	54.640	183.020	0.838	1.609	3.125	
11	2.000	1.000	18.000	544.886	240.591	243.153	243.735	9,9,	244.206,245.530,	nan	nan	9.000	246.747	54.640	183.020	44.670	122.320	1.571	0.582	2.977	
11	2.000	1.000	19.000	544.886	249.735	251.458	252.816	9,	252.960,	nan	nan	9.000	255.834	66.830	223.870	44.670	122.320	0.732	1.359	2.058	
11	2.000	1.000	20.000	544.886	257.903	260.118	261.061	9,9,	261.389,261.731,	nan	nan	9.000	264.080	54.640	149.620	44.670	122.320	1.223	0.944	2.727	
11	2.000	1.000	21.000	544.886	266.817	269.408	271.393	9,	271.587,	nan	nan	9.000	274.406	81.750	183.020	54.640	122.320	1.600	1.986	3.248	
11	2.000	1.000	22.000	544.886	277.665	280.135	281.204	9,	281.566,	nan	nan	9.000	284.216	66.830	223.870	44.670	149.620	1.479	1.069	2.842	
11	2.000	1.000	23.000	544.886	287.069	288.758	290.020	9,	290.064,	nan	nan	9.000	293.033	81.750	223.870	66.830	122.320	0.698	1.262	3.955	
11	2.000	1.000	24.000	544.886	297.006	299.368	300.403	8,	301.834,	nan	nan	8.000	303.416	81.750	122.320	66.830	183.020	1.378	1.035	2.502	
11	2.000	1.000	25.000	544.886	305.929	308.867	310.524	9,	310.936,	nan	nan	9.000	313.537	81.750	183.020	66.830	149.620	1.947	1.658	2.244	
11	2.000	1.000	26.000	544.886	315.792	317.891	318.955	9,	319.364,	nan	nan	9.000	321.972	81.750	149.620	66.830	122.320	1.108	1.064	3.524	
11	2.000	1.000	27.000	544.886	325.507	327.119	328.468	8,	329.304,	nan	nan	8.000	331.486	66.830	183.020	81.750	183.020	0.621	1.349	2.219	
11	2.000	1.000	28.000	544.886	333.717	335.554	336.295	9,	336.663,	nan	nan	9.000	339.312	81.750	149.620	44.670	183.020	0.847	0.741	3.074	
11	2.000	1.000	29.000	544.886	342.404	344.525	346.520	9,	346.838,	nan	nan	9.000	349.537	81.750	149.620	54.640	122.320	1.137	1.995	3.691	
11	2.000	1.000	30.000	544.886	353.240	355.522	356.161	9,9,	356.224,356.594,	nan	nan	9.000	359.174	66.830	223.870	54.640	122.320	1.291	0.640	3.717	
11	2.000	1.000	31.000	544.886	362.903	364.919	365.891	9,9,	366.586,366.997,	nan	nan	9.000	368.905	66.830	149.620	54.640	122.320	1.026	0.973	2.624	
11	2.000	1.000	32.000	544.886	371.540	373.648	374.157	9,	374.813,	nan	nan	9.000	377.169	81.750	149.620	54.640	183.020	1.117	0.510	3.814	
11	2.000	1.000	33.000	544.886	380.994	383.271	384.147	9,	384.814,	nan	nan	9.000	387.164	66.830	149.620	44.670	122.320	1.286	0.876	2.167	
11	2.000	1.000	34.000	544.886	389.342	391.658	393.074	9,	393.458,	nan	nan	9.000	396.093	81.750	223.870	54.640	149.620	1.325	1.416	3.203	
11	2.000	1.000	35.000	544.886	399.307	401.083	401.684	9,	401.892,	nan	nan	9.000	404.702	66.830	223.870	54.640	183.020	0.785	0.601	3.846	
