subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
3	2.000	1.000	49.000	198.992	513.076	514.927	516.140	nan	nan	8,	516.467,	8.000	519.153	44.670	122.320	66.830	223.870	0.867	1.214	3.241	
3	2.000	1.000	50.000	198.992	522.413	525.030	525.674	nan	nan	9,	525.923,	9.000	528.687	54.640	122.320	44.670	223.870	1.633	0.645	3.537	
3	2.000	1.000	51.000	198.992	532.243	534.812	536.247	nan	nan	9,	536.531,	9.000	539.261	54.640	183.020	44.670	223.870	1.585	1.436	2.495	
3	2.000	1.000	52.000	198.992	541.775	543.751	544.506	nan	nan	9,	544.530,	9.000	547.519	54.640	149.620	44.670	223.870	0.992	0.756	3.646	
3	2.000	1.000	53.000	198.992	551.185	553.690	555.251	nan	nan	9,	555.496,	9.000	558.265	149.620	66.830	223.870	66.830	1.523	1.561	2.592	
3	2.000	1.000	54.000	198.992	560.876	562.740	563.543	nan	nan	9,	563.555,	9.000	566.557	66.830	149.620	54.640	223.870	0.881	0.804	2.868	
3	2.000	1.000	55.000	198.992	569.445	572.379	573.858	nan	nan	9,	574.235,	9.000	576.869	66.830	183.020	54.640	223.870	1.952	1.479	3.280	
3	2.000	1.000	56.000	198.992	580.168	582.129	583.332	nan	nan	9,	583.616,	9.000	586.346	66.830	183.020	44.670	223.870	0.977	1.204	3.781	
3	2.000	1.000	57.000	198.992	590.148	592.068	593.991	nan	nan	9,	594.343,	9.000	597.002	54.640	149.620	44.670	183.020	0.939	1.923	2.367	
3	2.000	1.000	58.000	198.992	599.388	601.536	603.372	nan	nan	9,	603.744,	9.000	606.384	81.750	122.320	44.670	183.020	1.166	1.836	2.167	
3	2.000	1.000	59.000	198.992	608.572	610.319	611.653	nan	nan	9,	612.072,	9.000	614.667	81.750	183.020	54.640	223.870	0.765	1.334	2.887	
3	2.000	1.000	60.000	198.992	617.575	620.152	622.060	nan	nan	9,	622.568,	9.000	625.070	81.750	122.320	66.830	223.870	1.595	1.908	3.370	
3	2.000	1.000	61.000	198.992	628.462	630.155	631.966	nan	nan	9,	632.828,	9.000	634.976	81.750	149.620	66.830	223.870	0.712	1.812	2.064	
3	2.000	1.000	62.000	198.992	637.062	639.310	640.716	nan	nan	8,	640.824,	8.000	643.729	54.640	183.020	81.750	149.620	1.267	1.407	2.669	
3	2.000	1.000	63.000	198.992	646.419	648.798	650.734	nan	nan	9,	651.150,	9.000	653.748	81.750	122.320	44.670	223.870	1.397	1.937	3.196	
3	2.000	1.000	64.000	198.992	656.965	658.456	659.910	nan	nan	9,	660.249,	9.000	662.924	66.830	122.320	44.670	183.020	0.510	1.455	3.891	
3	2.000	1.000	65.000	198.992	666.837	669.687	671.064	nan	nan	8,	671.226,	8.000	674.077	81.750	149.620	66.830	183.020	1.870	1.378	2.830	
3	2.000	1.000	66.000	198.992	676.929	679.615	680.399	nan	nan	8,	680.881,	8.000	683.410	149.620	183.020	223.870	183.020	1.706	0.785	2.656	
3	2.000	1.000	67.000	198.992	686.087	688.499	690.469	nan	nan	9,	690.629,	9.000	693.483	81.750	183.020	44.670	223.870	1.431	1.971	2.785	
3	2.000	1.000	68.000	198.992	696.290	698.759	699.412	nan	nan	8,	699.903,	8.000	702.423	44.670	183.020	81.750	149.620	1.489	0.654	2.765	
3	2.000	1.000	69.000	198.992	705.211	707.246	708.454	nan	nan	9,	708.475,	9.000	711.465	66.830	122.320	54.640	149.620	1.055	1.209	2.006	
3	2.000	1.000	70.000	198.992	713.494	715.774	716.496	nan	nan	9,	716.706,	9.000	719.508	54.640	122.320	44.670	149.620	1.301	0.722	3.023	
3	2.000	1.000	71.000	198.992	722.553	725.185	725.791	nan	nan	9,	726.002,	9.000	728.804	54.640	122.320	44.670	183.020	1.653	0.606	3.363	
3	2.000	1.000	72.000	198.992	732.191	733.892	735.038	nan	nan	9,	735.708,	9.000	738.049	66.830	183.020	81.750	122.320	0.722	1.146	2.958	
3	2.000	1.000	73.000	198.992	741.030	743.957	744.688	nan	nan	8,	744.940,	8.000	747.701	54.640	122.320	66.830	183.020	1.947	0.732	2.322	
3	2.000	1.000	74.000	198.992	750.045	751.742	752.353	nan	nan	9,	752.524,	9.000	755.366	66.830	122.320	44.670	149.620	0.717	0.611	3.768	
3	2.000	1.000	75.000	198.992	759.157	761.167	762.405	nan	nan	9,	762.757,	9.000	765.416	66.830	149.620	54.640	183.020	1.031	1.238	2.881	
3	2.000	1.000	76.000	198.992	768.320	769.876	770.742	nan	nan	8,	770.930,	8.000	773.756	44.670	223.870	81.750	149.620	0.577	0.867	2.090	
3	2.000	1.000	77.000	198.992	775.869	778.602	779.613	nan	nan	8,	779.913,	8.000	782.624	54.640	122.320	66.830	223.870	1.754	1.011	2.740	
3	2.000	1.000	78.000	198.992	785.387	787.517	788.581	nan	nan	8,	788.793,	8.000	791.595	54.640	122.320	81.750	149.620	1.151	1.064	3.627	
3	2.000	1.000	79.000	198.992	795.246	798.224	799.211	nan	nan	8,	799.494,	8.000	802.224	54.640	149.620	81.750	149.620	2.000	0.987	2.264	
3	2.000	1.000	80.000	198.992	804.511	806.950	808.757	nan	nan	9,	809.082,	9.000	811.771	54.640	183.020	66.830	149.620	1.460	1.807	2.598	
3	2.000	1.000	81.000	198.992	814.392	816.826	818.642	nan	nan	8,	819.335,	8.000	821.654	44.670	223.870	66.830	183.020	1.455	1.817	2.225	
3	2.000	1.000	82.000	198.992	823.902	825.704	827.072	nan	nan	8,	827.493,	8.000	830.086	66.830	223.870	81.750	183.020	0.823	1.368	3.125	
3	2.000	1.000	83.000	198.992	833.235	835.708	837.322	nan	nan	8,	837.725,	8.000	840.333	66.830	223.870	81.750	122.320	1.494	1.614	3.421	
3	2.000	1.000	84.000	198.992	843.777	845.632	846.320	nan	nan	8,	846.668,	8.000	849.334	44.670	183.020	54.640	149.620	0.876	0.688	3.177	
3	2.000	1.000	85.000	198.992	852.534	855.407	856.717	nan	nan	8,	856.912,	8.000	859.730	44.670	183.020	66.830	149.620	1.894	1.310	2.572	
3	2.000	1.000	86.000	198.992	862.326	865.290	866.759	nan	nan	9,	867.155,	9.000	869.770	81.750	183.020	66.830	122.320	1.986	1.469	2.630	
3	2.000	1.000	87.000	198.992	872.424	873.937	875.811	nan	nan	8,	876.079,	8.000	878.822	44.670	149.620	66.830	122.320	0.534	1.875	2.045	
3	2.000	1.000	88.000	198.992	880.891	883.527	885.054	nan	nan	8,	885.369,	8.000	888.067	44.670	183.020	81.750	122.320	1.658	1.527	2.849	
3	2.000	1.000	89.000	198.992	890.940	893.022	893.671	nan	nan	8,	893.787,	8.000	896.682	54.640	223.870	66.830	149.620	1.103	0.650	2.540	
3	2.000	1.000	90.000	198.992	899.247	901.068	902.102	nan	nan	9,	902.538,	9.000	905.113	66.830	122.320	54.640	223.870	0.842	1.035	2.399	
3	2.000	1.000	91.000	198.992	907.537	909.222	910.541	nan	nan	8,	910.788,	8.000	913.553	44.670	183.020	54.640	122.320	0.707	1.320	3.312	
3	2.000	1.000	92.000	198.992	916.890	919.342	920.888	nan	nan	8,	921.289,	8.000	923.899	54.640	66.830	81.750	66.830	1.474	1.547	3.441	
3	2.000	1.000	93.000	198.992	927.366	929.026	930.649	nan	nan	8,	931.023,	8.000	933.663	54.640	223.870	81.750	183.020	0.683	1.624	3.087	
3	2.000	1.000	94.000	198.992	936.774	938.763	939.760	nan	nan	8,	940.134,	8.000	942.770	44.670	223.870	81.750	183.020	1.011	0.997	2.347	
3	2.000	1.000	95.000	198.992	945.142	947.088	948.692	nan	nan	8,	948.984,	8.000	951.706	44.670	223.870	54.640	122.320	0.968	1.605	3.267	
3	2.000	1.000	96.000	198.992	954.998	957.473	958.012	nan	nan	9,	958.052,	9.000	961.025	66.830	183.020	81.750	149.620	1.498	0.539	2.508	
3	2.000	1.000	97.000	198.992	963.559	965.677	967.199	nan	nan	9,	967.474,	9.000	970.213	81.750	183.020	54.640	149.620	1.141	1.523	3.344	
3	2.000	1.000	98.000	198.992	973.583	975.464	976.215	nan	nan	8,	977.112,	8.000	979.225	66.830	149.620	81.750	122.320	0.905	0.751	2.444	
3	2.000	1.000	99.000	198.992	981.694	984.189	986.164	nan	nan	8,	986.302,	8.000	989.178	54.640	223.870	81.750	122.320	1.518	1.976	3.672	
3	2.000	1.000	100.000	198.992	992.875	995.331	996.332	nan	nan	8,	996.527,	8.000	999.345	44.670	149.620	54.640	122.320	1.479	1.002	3.595	
3	2.000	1.000	101.000	198.992	1002.967	1005.113	1007.002	nan	nan	8,	1007.080,	8.000	1010.016	66.830	122.320	54.640	183.020	1.170	1.889	3.010	
3	2.000	1.000	102.000	198.992	1013.052	1014.581	1015.259	nan	nan	8,	1015.275,	8.000	1018.272	44.670	183.020	66.830	122.320	0.553	0.678	2.392	
3	2.000	1.000	103.000	198.992	1020.691	1023.584	1025.246	nan	nan	8,	1025.658,	8.000	1028.258	44.670	223.870	54.640	183.020	1.918	1.662	3.923	
3	2.000	1.000	104.000	198.992	1032.207	1034.257	1035.542	nan	nan	8,	1035.805,	8.000	1038.556	44.670	223.870	66.830	149.620	1.074	1.286	3.338	
3	2.000	1.000	105.000	198.992	1041.920	1043.729	1045.511	nan	nan	8,	1045.814,	8.000	1048.525	149.620	81.750	183.020	81.750	0.833	1.783	2.386	
3	2.000	1.000	106.000	198.992	1050.938	1053.475	1054.148	nan	nan	9,	1054.594,	9.000	1057.158	81.750	223.870	44.670	149.620	1.561	0.674	2.058	
3	2.000	1.000	107.000	198.992	1059.244	1061.789	1063.688	nan	nan	8,	1063.971,	8.000	1066.699	54.640	223.870	66.830	183.020	1.571	1.899	3.293	
3	2.000	1.000	108.000	198.992	1070.019	1072.584	1073.874	nan	nan	8,	1074.139,	8.000	1076.885	54.640	223.870	81.750	149.620	1.590	1.291	2.161	
3	2.000	1.000	109.000	198.992	1079.073	1080.563	1082.254	nan	nan	8,	1082.594,	8.000	1085.268	44.670	149.620	81.750	122.320	0.514	1.691	3.505	
3	2.000	1.000	110.000	198.992	1088.801	1091.047	1092.164	nan	nan	8,	1092.276,	8.000	1095.178	54.640	149.620	66.830	122.320	1.272	1.117	2.977	
3	2.000	1.000	111.000	198.992	1098.183	1099.788	1100.803	nan	nan	8,	1101.115,	8.000	1103.817	66.830	223.870	81.750	149.620	0.630	1.016	3.273	
3	2.000	1.000	112.000	198.992	1107.119	1109.065	1109.888	nan	nan	9,	1110.267,	9.000	1112.899	81.750	122.320	54.640	149.620	0.973	0.823	2.650	
3	2.000	1.000	113.000	198.992	1115.576	1118.353	1120.309	nan	nan	8,	1120.675,	8.000	1123.321	44.670	223.870	54.640	149.620	1.802	1.957	3.318	
3	2.000	1.000	114.000	198.992	1126.667	1129.501	1130.068	nan	nan	9,	1130.363,	9.000	1133.081	66.830	122.320	44.670	223.870	1.860	0.568	3.389	
3	2.000	1.000	115.000	198.992	1136.499	1138.021	1139.524	nan	nan	8,	1139.863,	8.000	1142.535	54.640	183.020	81.750	122.320	0.548	1.503	3.974	
3	2.000	1.000	116.000	198.992	1146.538	1149.454	1150.416	nan	nan	8,	1151.157,	8.000	1153.427	44.670	223.870	81.750	122.320	1.942	0.963	3.460	
3	2.000	1.000	117.000	198.992	1156.915	1159.282	1160.355	nan	nan	9,	1160.605,	9.000	1163.368	81.750	183.020	44.670	149.620	1.392	1.074	3.871	
3	2.000	1.000	118.000	198.992	1167.269	1169.162	1169.676	nan	nan	8,	1169.894,	8.000	1172.689	149.620	223.870	183.020	223.870	0.920	0.514	3.048	
3	2.000	1.000	119.000	198.992	1175.765	1178.402	1180.286	nan	nan	8,	1180.645,	8.000	1183.300	44.670	122.320	81.750	223.870	1.662	1.884	3.904	
3	2.000	1.000	120.000	198.992	1187.232	1189.367	1191.279	nan	nan	8,	1191.692,	8.000	1194.291	44.670	122.320	66.830	183.020	1.161	1.913	3.383	
3	2.000	1.000	121.000	198.992	1197.703	1200.305	1201.084	nan	nan	8,	1201.116,	8.000	1204.098	54.640	149.620	81.750	183.020	1.629	0.780	3.016	
3	2.000	1.000	122.000	198.992	1207.142	1209.436	1210.278	nan	nan	8,	1211.144,	8.000	1213.289	54.640	223.870	66.830	122.320	1.320	0.842	2.617	
3	2.000	1.000	123.000	198.992	1215.935	1218.441	1219.857	nan	nan	8,	1220.004,	8.000	1222.870	44.670	122.320	81.750	149.620	1.532	1.416	2.315	
3	2.000	1.000	124.000	198.992	1225.216	1227.715	1228.663	nan	nan	8,	1229.141,	8.000	1231.674	44.670	122.320	66.830	149.620	1.527	0.949	3.286	
3	2.000	1.000	125.000	198.992	1234.992	1236.853	1238.072	nan	nan	8,8,	1238.358,1238.569,	8.000	1241.083	54.640	183.020	66.830	223.870	0.891	1.219	3.698	
3	2.000	1.000	126.000	198.992	1244.812	1247.552	1248.350	nan	nan	8,	1248.682,	8.000	1251.362	66.830	122.320	81.750	183.020	1.768	0.799	3.106	
3	2.000	1.000	127.000	198.992	1254.500	1256.588	1258.264	nan	nan	8,	1259.043,	8.000	1261.276	44.670	122.320	54.640	183.020	1.117	1.677	3.158	
3	2.000	1.000	128.000	198.992	1264.464	1267.252	1268.962	nan	nan	8,	1269.262,	8.000	1271.976	54.640	122.320	81.750	183.020	1.817	1.711	3.897	
3	2.000	1.000	129.000	198.992	1275.904	1278.379	1278.999	nan	nan	8,	1279.635,	8.000	1282.010	44.670	122.320	54.640	223.870	1.503	0.621	2.379	
3	2.000	1.000	130.000	198.992	1284.419	1287.122	1288.875	nan	nan	8,	1289.151,	8.000	1291.889	54.640	183.020	81.750	223.870	1.730	1.754	2.514	
3	2.000	1.000	131.000	198.992	1294.434	1296.518	1297.577	nan	nan	8,	1297.844,	8.000	1300.591	54.640	149.620	66.830	149.620	1.113	1.059	2.232	
3	2.000	1.000	132.000	198.992	1302.853	1304.860	1306.184	nan	nan	8,9,	1306.336,1307.495,	9.000	1309.195	66.830	183.020	81.750	223.870	1.035	1.325	2.193	
3	2.000	1.000	133.000	198.992	1311.420	1312.920	1314.688	nan	nan	8,	1314.758,	8.000	1317.702	44.670	149.620	81.750	223.870	0.529	1.768	2.855	
3	2.000	1.000	134.000	198.992	1320.588	1323.555	1324.266	nan	nan	8,	1324.850,	8.000	1327.277	44.670	149.620	66.830	223.870	1.995	0.712	3.447	
3	2.000	1.000	135.000	198.992	1330.756	1333.331	1334.511	nan	nan	8,	1334.780,	8.000	1337.525	54.640	149.620	66.830	183.020	1.605	1.180	2.412	
3	2.000	1.000	136.000	198.992	1339.967	1342.423	1343.574	nan	nan	8,	1343.742,	8.000	1346.587	44.670	183.020	81.750	223.870	1.484	1.151	3.775	
3	2.000	1.000	137.000	198.992	1350.393	1352.569	1353.912	nan	nan	8,	1354.289,	8.000	1356.923	66.830	122.320	81.750	149.620	1.204	1.344	2.534	
3	2.000	1.000	138.000	198.992	1359.488	1361.369	1362.202	nan	nan	8,	1362.538,	8.000	1365.215	44.670	122.320	81.750	183.020	0.910	0.833	2.791	
3	2.000	1.000	139.000	198.992	1368.037	1369.812	1370.968	nan	nan	8,	1371.246,	8.000	1373.978	44.670	149.620	81.750	183.020	0.804	1.156	3.794	
3	2.000	1.000	140.000	198.992	1377.805	1380.515	1382.254	nan	nan	8,	1382.331,	8.000	1385.268	44.670	149.620	66.830	183.020	1.740	1.740	2.688	
3	2.000	1.000	141.000	198.992	1387.987	1390.274	1390.773	nan	nan	8,	1391.041,	8.000	1393.786	44.670	122.320	54.640	149.620	1.315	0.500	2.238	
3	2.000	1.000	142.000	198.992	1396.057	1398.072	1398.971	nan	nan	8,	1399.261,	8.000	1401.984	44.670	149.620	54.640	183.020	1.045	0.900	3.402	
3	2.000	1.000	143.000	198.992	1405.419	1406.947	1408.179	nan	nan	8,	1408.410,	8.000	1411.193	54.640	149.620	81.750	122.320	0.558	1.233	2.611	
3	2.000	1.000	144.000	198.992	1413.837	1416.768	1417.528	nan	nan	8,	1417.940,	8.000	1420.538	54.640	44.670	66.830	44.670	1.961	0.760	3.113	
3	2.000	1.000	145.000	198.992	1423.684	1425.491	1427.206	nan	nan	8,	1427.222,	8.000	1430.219	54.640	122.320	81.750	223.870	0.838	1.715	3.839	
3	2.000	1.000	146.000	198.992	1434.093	1435.716	1437.233	nan	nan	8,	1437.425,	8.000	1440.246	54.640	149.620	66.830	223.870	0.654	1.518	3.151	
3	2.000	1.000	147.000	198.992	1443.431	1446.231	1448.033	nan	nan	8,	1448.389,	8.000	1451.045	54.640	149.620	81.750	223.870	1.831	1.802	2.965	
3	2.000	1.000	148.000	198.992	1454.043	1455.975	1456.552	nan	nan	8,	1456.717,	8.000	1459.565	66.830	122.320	81.750	223.870	0.963	0.577	2.714	
3	2.000	1.000	149.000	198.992	1462.312	1465.127	1466.080	nan	nan	8,	1466.292,	8.000	1469.093	66.830	149.620	81.750	223.870	1.846	0.953	2.199	
3	2.000	1.000	150.000	198.992	1471.326	1474.261	1474.901	nan	nan	8,	1475.311,	8.000	1477.914	44.670	223.870	66.830	122.320	1.966	0.640	2.431	
3	2.000	1.000	151.000	198.992	1480.378	1481.997	1483.562	nan	nan	8,	1483.991,	8.000	1486.574	66.830	149.620	81.750	183.020	0.650	1.566	3.299	
3	2.000	1.000	152.000	198.992	1489.907	1491.824	1492.588	nan	nan	8,	1492.752,	8.000	1495.602	44.670	183.020	66.830	223.870	0.949	0.765	2.469	
3	2.000	1.000	153.000	198.992	1498.105	1499.960	1501.737	nan	nan	9,	1501.847,	9.000	1504.750	54.640	183.020	66.830	122.320	0.886	1.778	2.772	
3	2.000	1.000	154.000	198.992	1507.556	1509.521	1510.213	nan	nan	8,	1510.529,	8.000	1513.224	44.670	149.620	54.640	223.870	0.997	0.693	2.605	
3	2.000	1.000	155.000	198.992	1515.863	1518.064	1519.658	nan	nan	8,	1519.919,	8.000	1522.672	44.670	183.020	54.640	223.870	1.233	1.595	3.035	
3	2.000	1.000	156.000	198.992	1525.741	1527.634	1528.177	nan	nan	8,	1528.542,	8.000	1531.191	54.640	122.320	66.830	149.620	0.924	0.543	2.437	
3	2.000	2.000	157.000	198.992	62.736	65.436	66.967	nan	nan	9,	67.166,	9.000	69.986	183.020	81.750	223.870	81.750	1.701	1.532	3.518	
3	2.000	2.000	157.000	198.992	7.487	10.188	11.719	nan	nan	8,9,	12.235,12.529,	9.000	14.734	183.020	81.750	223.870	81.750	1.701	1.532	3.518	
3	2.000	2.000	157.000	198.992	45.276	47.977	49.508	nan	nan	9,	49.631,	9.000	52.524	183.020	54.640	223.870	54.640	1.701	1.532	3.518	
3	2.000	2.000	158.000	198.992	56.048	57.791	58.382	nan	nan	8,	58.509,	8.000	61.396	66.830	149.620	54.640	122.320	0.746	0.592	3.749	
3	2.000	2.000	159.000	198.992	65.152	67.985	68.918	nan	nan	9,	69.135,	9.000	71.933	54.640	223.870	44.670	122.320	1.836	0.934	2.180	
3	2.000	2.000	160.000	198.992	74.118	76.069	77.480	nan	nan	9,	77.785,	9.000	80.494	66.830	183.020	54.640	149.620	0.953	1.412	2.309	
3	2.000	2.000	161.000	198.992	82.807	85.019	85.875	nan	nan	9,	86.248,	9.000	88.886	66.830	223.870	54.640	149.620	1.214	0.857	2.875	
3	2.000	2.000	162.000	198.992	91.766	93.697	94.260	nan	nan	9,	94.680,	9.000	97.270	81.750	223.870	44.670	122.320	0.934	0.563	3.582	
3	2.000	2.000	163.000	198.992	100.857	103.743	104.291	nan	nan	9,	104.644,	9.000	107.301	81.750	223.870	54.640	149.620	1.889	0.548	2.624	
